yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
000100.KS,000100,유한양행,55992,,"의약품(삐콤씨, 안티푸라민, 렉라자, 로수바미브, 코푸시럽 등), 생활용품(유한락스, 해피홈, 유한젠), 동물약품",KOSPI,주권,KRX,70400.0,69965.0,77025.0,88706.66666666667,99442.5,-29.205319657088268,163700.0,-56.99450213805742,52.91262135918734,0.28,-24.46,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,175.23,75.25,19.71,39.0,2.35,8.81,36.35,5.75,90.16,19.5,1673 -> 868 -> 2389,21866.0,1044.0,1853.0,4.77,8.47,1062.27,-282.5,3485.65,8586.41,-5100.76,0.85,23.1,600.0,448.7,OpenDART,14.47,5.0,False,5.0,OpenDART,,4.0,,,127083.0,,,80.52,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,19.5,2025.0,11011.0,1,0,0,0,0.22,,,,,,의약품 제조업,의약품 제조업,2026-07-29,4.63,0,3,6,20,12,10,5,3,59,B,87
241560.KS,241560,두산밥캣,55979,,"Compact Equipment, Heavy Equipment, Portable Power",KOSPI,주권,KRX,58800.0,62850.0,65611.66666666667,64836.666666666664,62513.5,-5.940316891551425,76700.0,-23.33767926988266,45.92391304346079,-4.7,-21.07,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-25.84,8.93,39.16,10.0,0.74,5.71,70.77,2.81,-21.26,-32.66,9192 -> 5620 -> 4168,87919.0,6861.0,4023.0,7.8,4.58,,,,,,2.89,40.4,1700.0,1627.3,OpenDART,7.99,5.0,False,5.0,OpenDART,,4.0,,,92214.0,,,56.83,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-07-29,,,,,-32.66,2025.0,11011,3,2,2,2,,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.63,12,10,6,0,0,0,5,5,38,D,88
029780.KS,029780,삼성카드,54917,,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",KOSPI,주권,KRX,47900.0,48355.0,48460.0,52951.666666666664,52936.75,-9.5146566421248,67400.0,-28.931750741839764,45.0511945392061,-0.1,-9.62,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-2.81,7.69,5.48,9.0,0.58,7.45,263.01,-0.01,-3.58,2.95,5260 -> 5736 -> 5575,43829.0,8537.0,6459.0,19.48,14.74,-15750.26,-16350.07,8143.69,233114.98,-224971.29,5.85,46.3,2800.0,2987.9,OpenDART,3.85,5.0,False,5.0,OpenDART,,4.0,,,66500.0,,,38.83,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,2.95,2025.0,11011,18,17,17,16,,8.0,1.08,9.04,12.5,-46.3,기타 금융업,기타 금융업,2026-07-29,4.63,12,10,6,0,0,0,5,5,38,D,89
271560.KS,271560,오리온,53363,,스낵 등 과자류,KOSPI,주권,KRX,138700.0,132860.0,134006.66666666666,132997.5,121846.0,13.832214434614185,146000.0,-5.0,40.63604240280675,5.16,-5.0,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-27.05,10.28,39.13,11.0,1.32,10.51,17.55,7.35,2.7,0.8,9527 -> 13269 -> 9680,33324.0,5583.0,3906.0,16.75,11.72,5373.28,3910.12,3113.91,6864.56,-3750.65,2.52,36.2,3500.0,1383.51,OpenDART,54.45,5.0,False,5.0,OpenDART,,4.0,,,178357.0,,,28.59,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.8,2025.0,11011.0,2,1,1,1,,,,,,,기타 식품 제조업,기타 식품 제조업,2026-07-29,4.63,12,6,12,0,0,0,5,0,35,D,90
377300.KS,377300,카카오페이,53228,,"간편결제, 간편송금 및 기타 금융서비스",KOSPI,주권,KRX,39500.0,40405.0,45258.333333333336,51822.083333333336,51635.75,-23.50261204688612,93800.0,-57.88912579957356,52.690582959608186,-3.78,-30.21,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,1663.16,1385.54,28.67,49.0,2.94,2.4,173.7,25.08,,,19 -> 335,9584.0,504.0,557.0,5.26,5.81,1186.19,974.69,16314.91,33886.74,-17571.83,,,,,,,,,,,,3.5,,,86000.0,,,117.72,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,5,4,4,4,0.03,5.5,1.06,12.72,790.91,177.36,금융 지원 서비스업,금융 지원 서비스업,2026-07-29,4.63,0,3,0,20,0,10,5,3,41,C,91
047040.KS,047040,대우건설,49391,,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",KOSPI,주권,KRX,12020.0,16024.0,22314.833333333332,19152.375,13014.625,-7.642363879097553,37150.0,-67.64468371467025,33.391455972060385,-36.2,-67.43,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,-54.26,4.44,11.86,12.0,1.66,-23.89,284.46,-23.32,-302.28,,1231 -> 563,80546.0,-8154.0,-9161.0,-10.12,-11.37,4629.05,3518.74,18288.8,98838.97,-80550.17,,,,,,,,,,,,3.8,,,30556.0,,,154.21,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,1,0,0,0,,,,,,,건물 건설업,건물 건설업,2026-07-29,4.63,12,6,0,0,0,0,3,1,22,D,92
175330.KS,175330,JB금융지주,48961,,금융지주 회사,KOSPI,주권,KRX,27050.0,26562.5,25831.666666666668,28080.0,26435.75,2.3235580605808424,37500.0,-27.866666666666667,50.809061488627094,9.07,-0.18,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,6.31,5.16,34.41,7.0,0.9,12.36,1084.16,0.14,5.1,11.34,2975 -> 3469 -> 3688,46305.0,9523.0,7300.0,20.57,15.77,-11374.8,-12524.08,23030.84,669486.72,-646455.88,4.21,30.0,1140.0,2132.51,OpenDART,10.94,5.0,False,5.0,OpenDART,,3.88,,,37188.0,,,37.48,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,11.34,2025.0,11011.0,18,17,17,16,1.11,8.0,1.08,8.82,-12.5,-16.67,기타 금융업,기타 금융업,2026-07-29,4.63,15,8,12,10,8,5,5,5,68,B,93
036570.KS,036570,NC,47935,,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",KOSPI,주권,KRX,225500.0,236900.0,256358.33333333334,242896.66666666666,231631.5,-2.647092472310545,338000.0,-33.28402366863905,27.499999999995183,-12.43,-18.74,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,273.41,26.71,37.63,11.0,1.28,10.79,28.56,-4.51,,28.77,9663 -> 4291 -> 16023,15069.0,161.0,3474.0,1.07,23.05,1619.68,469.13,5035.22,9627.1,-4591.88,0.51,6.4,1150.0,223.01,OpenDART,-44.37,5.0,True,5.0,OpenDART,,4.0,,,367500.0,,,62.97,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,28.77,2025.0,11011.0,3,2,2,2,0.04,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-29,4.63,12,6,12,20,15,10,3,5,83,A,94
088980.KS,088980,맥쿼리인프라,47556,,증권투자회사,KOSPI,사회간접자본투융자회사,KRX,9930.0,10065.5,10666.5,11017.416666666666,11163.6,-11.050198860582611,12289.0,-19.196028968996664,46.95652173855879,-2.46,-12.66,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,,,,1,0,0,0,,,,,,,신탁업 및 집합투자업,신탁업 및 집합투자업,2026-07-29,4.63,0,0,0,0,0,0,5,5,10,D,95
007660.KS,007660,이수페타시스,46981,,"P.C.B(인쇄회로기판),M.L.B 제조",KOSPI,주권,KRX,64900.0,95165.0,115833.33333333333,116885.0,116034.0,-44.06811796542392,161400.0,-59.78934324659232,35.52311435522509,-43.76,-55.55,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,102.24,38.82,17.05,20.0,6.58,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,1687.53,-128.51,1627.8,5333.13,-3705.33,,11.0,,168.84,OpenDART,,0.0,False,1.0,OpenDART,,4.0,,,177917.0,,,174.14,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,77.17,2025.0,11011.0,6,5,5,5,0.2,52.0,2.38,6.14,-61.54,176.47,전자부품 제조업,전자부품 제조업,2026-07-29,4.63,4,0,20,20,15,10,5,3,77,A,96
138930.KS,138930,BNK금융지주,46424,,금융지주회사,KOSPI,주권,KRX,15410.0,17839.0,17488.166666666668,18184.916666666668,16964.75,-9.164591284870099,22650.0,-31.96467991169978,28.694404591047103,-9.62,-18.29,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,13.42,4.79,39.52,7.0,0.53,7.58,1333.0,1.21,3.06,14.16,1972 -> 2266 -> 2570,101525.0,9027.0,8362.0,8.89,8.24,-20237.99,-21985.53,63746.34,1498535.72,-1434789.38,4.77,28.12,735.0,2291.6,OpenDART,5.55,5.0,True,5.0,OpenDART,,4.0,,,24194.0,,,57.0,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,14.16,2025.0,11011.0,18,17,17,16,0.52,8.0,1.08,9.04,-12.5,-50.93,기타 금융업,기타 금융업,2026-07-29,4.63,15,10,6,20,8,5,3,5,72,A,97
001440.KS,001440,대한전선,43510,,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",KOSPI,주권,KRX,22200.0,29045.0,41686.666666666664,37236.666666666664,31548.75,-29.632711280161654,72300.0,-69.29460580912863,38.67924528299843,-34.51,-56.64,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,10.51,31.98,12.42,45.0,2.61,5.48,114.0,10.47,11.63,-5.86,510 -> 409 -> 452,36360.0,1286.0,899.0,3.54,2.47,-1712.8,-3319.76,4388.57,18609.39,-14220.82,,,,,,,,,,,,4.0,,,53500.0,,,140.99,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,-5.86,,,1,0,0,0,4.28,,,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-07-29,4.63,0,3,6,0,0,5,5,1,20,D,98
034220.KS,034220,LG디스플레이,42850,,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",KOSPI,주권,KRX,8570.0,10349.0,12526.333333333334,12410.666666666666,12645.6,-32.2293920415006,16690.0,-48.651887357699216,25.858951175341403,-25.67,-31.05,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,,26.09,29.15,39.0,0.66,3.44,243.36,-3.03,,,-,258101.0,5170.0,3038.0,2.0,1.18,23520.83,2450.0,15720.58,190774.62,-175054.04,,,,,,,0.0,,1.0,OpenDART,,4.0,,,16313.0,,,90.35,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,,,,6,5,5,5,,52.0,6.58,6.6,-25.0,-89.97,전자부품 제조업,전자부품 제조업,2026-07-29,4.63,0,10,0,0,0,0,3,3,16,D,99
004170.KS,004170,신세계,41983,,"백화점,할인점(E마트)",KOSPI,주권,KRX,450000.0,595500.0,592350.0,469170.8333333333,372811.5,20.7044310596642,776000.0,-42.01030927835052,28.121212121211173,-40.4,10.7,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-86.85,63.77,27.83,11.0,0.83,0.32,140.91,5.47,0.63,-74.9,22865 -> 10948 -> 1440,69295.0,4800.0,646.0,6.93,0.93,9905.83,4888.19,8451.28,92609.75,-84158.47,1.16,327.13,5200.0,455.92,OpenDART,11.51,5.0,False,5.0,OpenDART,,4.0,,,859412.0,,,90.98,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,-74.9,2025.0,11011,1,0,0,0,,,,,,,종합 소매업,종합 소매업,2026-07-29,4.63,12,8,0,0,0,0,3,5,28,D,100
