yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
272210.KS,272210,한화시스템,119019,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,63500.0,68730.0,91118.33333333333,108264.16666666667,88551.0,-28.289912028096804,162700.0,-60.97111247695144,34.15929203538977,-13.72,-49.64,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-46.69,20.41,10.02,60.0,2.38,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.79,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.85,,,127833.0,,,101.31,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,6,5,5,5,-16.73,30.0,8.61,6.14,100.0,-72.36,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,3,6,0,0,0,3,1,13,D,58
071050.KS,071050,한국금융지주,118417,,금융지주회사,KOSPI,주권,KRX,215000.0,226875.0,237241.66666666666,236052.5,208026.0,3.3524655571899666,292500.0,-26.495726495726498,35.19999999999605,7.5,-17.47,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,94.33,4.83,35.55,5.0,0.97,18.66,1025.35,6.14,95.49,69.05,11480 -> 16883 -> 32808,194661.0,23453.0,20244.0,12.05,10.4,-76072.18,-76406.29,32860.45,1240624.37,-1207763.92,4.04,25.1,8690.0,5078.16,OpenDART,55.75,5.0,True,5.0,OpenDART,,4.0,,,346500.0,,,61.16,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,0.05,2025.0,11011,18,17,17,16,69.05,8.0,1.08,8.82,-37.5,-10.19,기타 금융업,기타 금융업,2026-07-27,4.25,15,8,16,20,15,10,5,5,94,S,59
000720.KS,000720,현대건설,115364,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,103800.0,105655.0,130533.33333333333,139454.16666666666,112188.5,-7.477147836008147,188700.0,-44.992050874403816,41.926345609056845,0.48,-39.44,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-30.35,14.22,26.69,21.0,1.22,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.77,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,212474.0,,,104.7,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,토목 건설업,토목 건설업,2026-07-27,4.25,4,6,0,0,0,0,5,5,20,D,60
259960.KS,259960,크래프톤,114421,,<배틀그라운드> 등 게임 소프트웨어,KOSPI,주권,KRX,247500.0,237000.0,249350.0,247658.33333333334,252722.5,-2.066495860083689,386000.0,-35.880829015544045,57.803468208083125,21.32,-10.33,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-43.16,14.43,43.58,11.0,1.49,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,10451.03,9041.3,5967.26,22495.04,-16527.78,0.91,13.6,2240.0,995.75,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,376667.0,,,52.19,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,3,2,2,2,12.39,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-27,4.25,12,6,12,0,8,0,3,5,46,C,61
307950.KS,307950,현대오토에버,108050,,"차량SW, 내비게이션, 스마트팩토리, AI·클라우드 기반 솔루션, 디지털 전환 컨설팅 및 IT서비스",KOSPI,주권,KRX,394500.0,445925.0,580875.0,500683.3333333333,405245.0,-2.6514824365507286,938000.0,-57.94243070362474,34.41860465116129,-22.19,-10.54,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,6.84,37.41,2.52,53.0,5.93,10.27,92.31,14.5,13.77,15.08,5024 -> 6228 -> 6654,42521.0,2553.0,1868.0,6.0,4.39,4236.08,1865.32,3011.25,17304.72,-14293.47,0.48,28.6,1900.0,521.04,OpenDART,18.56,5.0,False,5.0,OpenDART,,3.81,,,668438.0,,,69.44,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,7.75,2025.0,11011,3,2,2,2,15.08,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-27,4.25,0,0,12,0,12,5,3,3,35,D,62
005940.KS,005940,NH투자증권,107992,,"증권업,종합금융",KOSPI,주권,KRX,29350.0,30227.5,31600.0,31924.583333333332,27559.65,6.496272630457928,39200.0,-25.127551020408163,36.20071684584181,5.96,-16.74,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,46.15,6.96,13.18,7.0,1.09,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,-54216.16,-54494.16,26308.3,739472.94,-713164.64,4.43,47.29,1300.0,4878.35,OpenDART,22.92,5.0,True,5.0,OpenDART,,3.94,,,42750.0,,,45.66,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.15,2025.0,11011.0,5,4,4,4,34.9,6.5,1.34,12.72,7.69,-18.66,금융 지원 서비스업,금융 지원 서비스업,2026-07-27,4.25,15,8,12,20,15,10,5,5,90,S,63
005830.KS,005830,DB손해보험,107027,,"자동차보험,화재보험,해상보험,특종보험,장기보험",KOSPI,주권,KRX,163300.0,153805.0,152658.33333333334,163116.66666666666,149289.0,9.385152288514224,205500.0,-20.5352798053528,69.7516930022353,24.18,-4.67,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-3.4,4.18,45.02,7.0,0.88,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,4.65,25.7,7600.0,4608.9,OpenDART,18.22,5.0,False,5.0,OpenDART,,3.93,,,219867.0,,,34.64,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,1.43,,,,,,보험업,보험업,2026-07-27,4.25,15,8,16,0,0,0,1,5,45,C,64
323410.KS,323410,카카오뱅크,105682,,은행 및 금융서비스,KOSPI,주권,KRX,22250.0,22180.0,22582.5,23848.333333333332,23168.75,-3.965470731049366,37000.0,-39.86486486486486,48.120300751778394,12.66,-10.82,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,9.1,27.52,17.55,18.0,1.62,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.07,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,4.0,OpenDART,,3.67,,,29792.0,,,33.9,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,OFS,11011.0,OpenDART,1.98,2025.0,11011.0,2,1,1,1,16.34,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-27,4.25,8,6,6,5,12,5,5,5,52,C,65
0126Z0.KS,0126Z0,삼성에피스홀딩스,97541,,지주회사,KOSPI,주권,KRX,392000.0,396575.0,448850.0,507766.6666666667,,,743000.0,-47.24091520861373,48.48484848484437,-8.09,-30.74,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,35.03,6.39,36.0,1.57,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,3.67,,,613333.0,,,56.46,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,,18,17,17,17,,8.0,0.97,8.91,350.0,61.86,기타 금융업,기타 금융업,2026-07-27,4.25,0,6,0,0,0,0,5,3,14,D,66
003490.KS,003490,대한항공,97394,,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",KOSPI,주권,KRX,26450.0,26967.5,26531.666666666668,25605.833333333332,24333.5,8.697885630920336,30000.0,-11.833333333333334,36.470588235234054,-5.7,7.74,daily_close,NXT 미확인,2026-07-27 23:03 KST,,,-40.82,8.45,44.65,28.0,0.88,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,2.84,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,4.0,OpenDART,,3.91,,,36545.0,,,38.17,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-14.28,,,,,,항공 여객 운송업,항공 여객 운송업,2026-07-27,4.25,0,8,6,0,0,0,5,5,24,D,67
352820.KS,352820,하이브,96990,,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",KOSPI,주권,KRX,227000.0,210395.0,220655.0,273427.5,287636.5,-21.08094765441799,404500.0,-43.88133498145859,55.48245614034236,27.67,-9.2,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-95.0,455.33,18.45,46.0,2.6,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.22,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,3.0,OpenDART,,4.0,,,365000.0,,,60.79,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-27,4.25,0,3,0,0,0,0,3,5,11,D,68
006260.KS,006260,LS,95160,,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",KOSPI,주권,KRX,305500.0,323525.0,409150.0,341435.0,283857.0,7.624613802020032,553000.0,-44.75587703435805,39.38053097344888,-8.53,-28.29,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,14.75,14.43,18.28,16.0,1.65,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,610182.0,,,99.73,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,1.08,2025.0,11011,18,17,17,16,-20.96,8.0,0.97,9.04,100.0,70.1,기타 금융업,기타 금융업,2026-07-27,4.25,8,6,6,10,0,5,5,5,45,C,69
028050.KS,028050,삼성E&A,93394,,"산업설비,건물,구축물,토목시설의 설계,시공,공사감리",KOSPI,주권,KRX,47650.0,44895.0,49007.5,43617.5,36596.25,30.20459746558732,64400.0,-26.009316770186334,48.77126654061691,14.96,-12.25,daily_close,NXT 미확인,2026-07-27 23:03 KST,,,-18.44,6.49,38.68,13.0,1.94,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.66,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,2.0,OpenDART,,4.0,,,66800.0,,,40.19,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,-9.5,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-27,4.25,8,3,12,0,0,0,5,5,33,D,70
047050.KS,047050,포스코인터내셔널,92711,,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",KOSPI,주권,KRX,52600.0,51215.0,60999.166666666664,66882.08333333333,61547.75,-14.537899435803908,87300.0,-39.74799541809851,58.18181818176882,15.22,-35.3,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,19.35,14.68,7.82,11.0,1.42,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.52,51.3,1850.0,3153.22,OpenDART,22.76,5.0,False,5.0,OpenDART,,4.0,,,96000.0,,,82.51,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.57,2025.0,11011.0,1,0,0,0,-4.58,,,,,,상품 중개업,상품 중개업,2026-07-27,4.25,12,6,6,20,0,8,3,5,60,B,71
443060.KS,443060,HD현대마린솔루션,92356,,"AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",KOSPI,주권,KRX,205000.0,205180.0,225851.66666666666,204626.66666666666,205948.5,-0.4605520312116865,280500.0,-26.916221033868094,48.96049896049183,-5.31,-26.92,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,13.41,31.31,29.85,26.0,11.09,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,1.93,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.0,OpenDART,,4.0,,,324900.0,,,58.49,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,1.94,2025.0,11011.0,2,1,1,1,26.16,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-27,4.25,0,0,20,5,15,5,5,5,55,B,72
003230.KS,003230,삼양식품,91902,,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",KOSPI,주권,KRX,1223000.0,1125950.0,1192550.0,1189908.3333333333,1237655.0,-1.1840941134645762,1630000.0,-24.969325153374232,61.13138686131231,10.08,-6.0,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,43.18,19.3,15.67,15.0,6.11,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.39,9.2,4800.0,359.94,OpenDART,50.79,5.0,False,5.0,OpenDART,,4.0,,,1856429.0,,,51.79,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.35,2025.0,11011.0,2,1,1,1,75.62,,,,,,기타 식품 제조업,기타 식품 제조업,2026-07-27,4.25,8,0,20,20,15,10,3,5,81,A,73
016360.KS,016360,삼성증권,90550,,"유가증권의 매매,위탁매매,인수주선",KOSPI,주권,KRX,101800.0,108380.0,116986.66666666667,108424.16666666667,96356.5,5.64933346478961,149500.0,-31.906354515050168,33.60790774299059,-1.93,-9.67,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,12.03,5.76,26.16,5.0,1.1,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-22636.33,-22963.06,31046.99,679295.84,-648248.85,3.93,35.46,4000.0,3572.0,OpenDART,33.01,5.0,True,5.0,OpenDART,,3.94,,,165611.0,,,62.68,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11014.0,OpenDART,0.42,2025.0,11011.0,5,4,4,4,35.65,7.5,1.34,12.06,-33.33,-17.91,금융 지원 서비스업,금융 지원 서비스업,2026-07-27,4.25,15,8,12,20,15,5,3,5,83,A,74
161390.KS,161390,한국타이어앤테크놀로지,86464,,타이어 제조,KOSPI,주권,KRX,69900.0,69895.0,66316.66666666667,64384.166666666664,60457.75,15.617931530697057,76700.0,-8.865710560625816,48.93617021274513,12.74,12.38,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-2.26,6.24,39.62,7.0,0.74,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.29,25.8,2300.0,2805.74,OpenDART,42.19,5.0,False,5.0,OpenDART,,4.0,,,87750.0,,,25.54,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,22.99,,,,,,고무제품 제조업,고무제품 제조업,2026-07-27,4.25,15,10,6,0,12,0,5,0,48,C,75
078930.KS,078930,GS,85092,,지주회사/부동산 임대,KOSPI,주권,KRX,91600.0,80130.0,76045.0,72361.66666666667,65228.75,40.42887530421785,95300.0,-3.882476390346275,70.02967359047535,46.56,19.74,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,40.85,5.41,20.45,5.0,0.52,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,3.28,35.6,3000.0,2841.14,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,98000.0,,,6.99,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.12,2025.0,11011.0,18,17,17,16,-21.64,8.0,1.08,9.04,-37.5,-51.85,기타 금융업,기타 금융업,2026-07-27,4.25,15,10,6,20,0,10,1,0,62,B,76
039490.KS,039490,키움증권,78684,,"유가증권의 매매, 위탁, 인수, 주선",KOSPI,주권,KRX,301500.0,324700.0,363816.6666666667,402412.5,356912.5,-15.525513956501943,495500.0,-39.15237134207871,33.333333333330586,-1.63,-33.44,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,38.22,5.91,27.83,5.0,1.14,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,3.81,27.05,11500.0,3011.1,OpenDART,56.5,5.0,True,5.0,OpenDART,,4.0,,,532353.0,,,76.57,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,0.13,2025.0,11011,5,4,4,4,64.21,7.5,1.32,12.06,-33.33,-13.64,금융 지원 서비스업,금융 지원 서비스업,2026-07-27,4.25,15,8,16,20,15,10,3,5,92,S,77
180640.KS,180640,한진칼,73905,,"지주사업, 경영자문 및 컨설팅",KOSPI,주권,KRX,111000.0,119335.0,116615.0,119490.0,115508.0,-3.9027599819925896,173000.0,-35.83815028901734,35.51136363635658,-3.65,-3.39,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-68.82,25.59,18.71,45.62,2.23,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.32,15.6,360.0,242.39,OpenDART,28.42,4.0,False,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,18,17,17,16,-36.56,8.0,0.97,9.04,470.25,129.9,기타 금융업,기타 금융업,2026-07-27,4.25,0,3,0,0,0,0,5,5,13,D,78
090430.KS,090430,아모레퍼시픽,72238,,"화장품,생활용품 제조, 판매",KOSPI,주권,KRX,124000.0,119210.0,117320.0,128357.5,126176.5,-1.7249646328753772,182300.0,-31.980252331321996,52.07920792077764,27.84,-17.77,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-60.27,34.27,25.29,24.0,1.56,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,1.0,36.3,1240.0,856.01,OpenDART,22.17,5.0,True,5.0,OpenDART,,3.94,,,167667.0,,,35.22,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,3,2,2,2,14.4,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,4,6,0,0,8,0,5,5,28,D,79
005387.KS,005387,현대차2우B,68529,,,KOSPI,주권,KRX,196000.0,204805.0,238193.33333333334,249192.5,233792.5,-16.16497535207502,323500.0,-39.41267387944359,30.98201936375611,-7.11,-21.6,daily_close,NXT 미확인,2026-07-27 23:03 KST,,,-23.26,5.89,25.15,5.0,0.43,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,,,3.96,,,766400.0,,,291.02,,,Naver/FnGuide,,,2026-07-24,,,,,,,,2,1,1,1,-9.97,,,,,,,,2026-07-27,4.25,15,10,6,0,0,0,3,5,39,D,80
000880.KS,000880,한화,66136,,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",KOSPI,주권,KRX,93600.0,95930.0,117146.66666666667,119604.16666666667,108091.5,-13.406697103842577,150900.0,-37.97216699801193,32.924335378313685,-7.23,-28.98,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-50.24,10.25,21.36,10.0,0.68,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.18,26.49,1100.0,986.77,OpenDART,13.62,5.0,False,5.0,OpenDART,,4.0,,,169667.0,,,81.27,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,3,2,2,2,0.68,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,12,10,0,0,0,0,3,5,30,D,81
021240.KS,021240,코웨이,65318,,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",KOSPI,주권,KRX,92700.0,92865.0,91106.66666666667,85087.5,86157.5,7.593651162115893,113200.0,-18.109540636042404,46.15384615382774,8.17,7.67,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,11.66,9.28,54.82,9.0,1.75,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,0.0,False,2.0,OpenDART,,4.0,,,125000.0,,,34.84,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.77,2025.0,11011.0,1,0,0,0,15.76,,,,,,그외 기타 개인 서비스업,그외 기타 개인 서비스업,2026-07-27,4.25,12,6,16,16,12,5,5,5,77,A,82
064400.KS,064400,LG씨엔에스,64913,,"컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",KOSPI,주권,KRX,67000.0,70195.0,81705.0,73785.83333333333,69437.0,-3.5096562351484075,143700.0,-53.37508698677801,40.489130434767205,-10.79,0.15,daily_close,NXT 미확인,2026-07-27 23:03 KST,,,8.8,13.5,5.74,14.0,2.22,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,4181.68,3649.95,11409.88,23438.36,-12028.48,2.76,40.9,1850.0,1792.39,OpenDART,15.84,5.0,False,5.0,OpenDART,,4.0,,,101778.0,,,51.91,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,1.59,2025.0,11011,2,1,1,1,9.24,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-07-27,4.25,8,3,16,5,8,5,5,3,53,C,83
267270.KS,267270,HD건설기계,64502,,"굴삭기, 지게차, 휠로더 등",KOSPI,주권,KRX,135700.0,126210.0,146736.66666666666,143732.5,126646.5,7.148638138440462,198100.0,-31.499242806663304,57.864357864346175,23.14,-31.5,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,6.37,11.96,17.56,11.0,1.23,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,1660.36,115.1,3378.73,16723.99,-13345.26,,26.5,,263.39,OpenDART,-35.45,0.0,True,3.0,OpenDART,,4.0,,,216167.0,,,59.3,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,1.73,2025.0,11011.0,3,2,2,2,-10.94,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,12,6,6,5,0,5,3,5,42,C,84
326030.KS,326030,SK바이오팜,64138,,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,KOSPI,주권,KRX,82400.0,81785.0,89111.66666666667,96759.16666666667,106614.0,-22.71183897049168,140700.0,-41.43567874911159,46.46464646462456,-0.6,-19.53,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,10.9,36.34,12.23,17.0,6.45,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,,,,4.0,,,147273.0,,,78.73,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,1.56,,,1,0,0,0,,,,,,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,8,0,20,5,0,5,5,5,48,C,85
007660.KS,007660,이수페타시스,62985,,"P.C.B(인쇄회로기판),M.L.B 제조",KOSPI,주권,KRX,86700.0,99650.0,118520.0,117784.16666666667,116085.5,-25.313669665892814,161400.0,-46.28252788104089,39.512855209735406,-19.57,-44.24,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,102.24,38.82,17.8,26.0,8.61,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,1687.53,-128.51,1627.8,5333.13,-3705.33,,11.0,,168.84,OpenDART,,0.0,False,1.0,OpenDART,,4.0,,,177917.0,,,105.21,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.25,2025.0,11011.0,6,5,5,5,77.17,60.0,6.77,6.14,-56.67,27.18,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,20,20,15,10,5,3,73,A,86
