yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
GILD,GILD,길리어드 사이언시스,181.541834244,2026-09-14,Naver exchange listing (USD),146.41000366210938,146.64899978637695,136.3353333791097,134.7424165725708,134.8367498779297,8.583159854162293,155.8000030517578,-6.0269571281901815,49.28291724041202,5.82,16.71,daily_close,일봉 종가,2026-09-15 15:28 KST,,,1684.21,72.38,92.31,17.731707,15.728074,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.24,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,157.41,180.0,123.0,7.51,6.73,Finnhub,yfinance,,,2026-09-12,,,,,0.01,22.75,34.0,6.24,18.06,10,9,8,8,-47.85,152.05,2026-09-14,4.96,8,0,0,20,12,10,5,0,55,B,88
ABT,ABT,애보트 래보라토리,178.385213985,2026-09-14,Naver exchange listing (USD),103.08999633789062,110.26249961853027,103.1389996846517,97.84391657511394,105.72409984588623,-2.4914882338419817,140.22000122070312,-26.479820681480888,17.198082542054294,-7.33,16.49,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-47.5,26.29,81.91,34.0,3.4993398,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.44,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.46,24.0,3.03,120.21,135.0,103.0,16.61,-0.22,Finnhub,yfinance,,,2026-09-11,,,,,,6.82,30.97,8.04,18.06,10,9,8,8,9.78,-56.48,2026-09-14,4.96,0,0,12,0,4,0,1,5,22,D,89
ADI,ADI,애널로그 디바이시스,174.937824174,2026-09-14,Naver exchange listing (USD),361.0199890136719,367.8434997558594,380.2645004272461,382.8965009053548,351.64840110778806,2.6650449358964137,445.4800109863281,-18.959329238062793,43.44737583753569,-7.29,-12.89,daily_close,일봉 종가,2026-09-15 15:29 KST,363.945,0.8102074885990171,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.22,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,29.08,3.47,Finnhub,yfinance,,,2026-09-11,,,,,0.27,-16.56,38.67,15.26,36.23,32,30,30,30,14.86,-64.6,2026-09-14,4.96,0,0,12,20,0,10,5,5,52,C,90
UBS,UBS,UBS 그룹 AG,173.69089564,2026-09-14,Naver exchange listing (USD),52.9900016784668,54.25300045013428,52.81383361816406,48.47908347447713,46.37475006103516,14.264770394934988,55.720001220703125,-4.899496558557108,46.12070783550955,-1.19,6.56,daily_close,일봉 종가,2026-09-15 15:28 KST,,,20.6,12.19,53.15,18.68858,1.8546116,10.67,,14.6,,-46.68,8.3 -> 1.52 -> 2.36,47295000000.0,,7767000000.0,,16.42,21851000000.0,19489000000.0,211009000000.0,336042000000.0,-125033000000.0,2.08,37.41,1.1,,yfinance,21.82,7.0,False,8.0,yfinance dividend history,Financial Services,Banks - Diversified,52.0,3.67,3.0,0.0,55.03,62.6,50.0,3.85,1.94,Finnhub,yfinance,,,2026-09-11,,,,,0.91,-46.68,17.73,2.84,16.56,15,14,14,14,5.41,-34.7,2026-09-14,4.96,4,3,12,16,0,8,5,0,48,C,91
BLK,BLK,블랙록,173.134623802,2026-09-14,Naver exchange listing (USD),1065.5999755859375,1131.2769958496094,1084.1731658935546,1058.1624150594075,1060.8350521850587,0.4491672283136077,1202.5899658203125,-11.391246736449459,21.495953103054177,-9.21,0.78,daily_close,일봉 종가,2026-09-15 15:28 KST,,,19.6,23.27,84.46,25.44544,2.904596,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.15,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,0.0,1323.31,1488.0,1190.0,24.18,6.33,Finnhub,yfinance,,,2026-09-12,,,,,1.3,-1.66,17.73,2.73,16.56,15,14,14,14,43.52,6.4,2026-09-14,4.96,0,3,12,10,0,8,1,5,39,D,92
SHOP,SHOP,쇼피파이,172.268755922,2026-09-14,Naver exchange listing (USD),133.88999938964844,143.48199920654298,131.7998332977295,123.1683334350586,130.88369995117188,2.2969242461804678,179.00999450683594,-25.205293839313804,36.48258462441666,-13.24,23.87,daily_close,일봉 종가,2026-09-15 15:28 KST,,,68.1,325.66,73.35,85.540535,12.867162,15.54,1.403,33.7,44.78,207.26,0.1 -> 1.56 -> 0.94,11556000000.0,1885000000.0,1231000000.0,16.31,10.65,2033000000.0,2007000000.0,1534000000.0,188000000.0,1346000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,76.79,4.3,47.0,-2.46,171.32,220.0,110.0,27.96,0.37,Finnhub,yfinance,,,2026-09-11,,,,,1.26,207.26,38.67,15.26,36.23,32,30,30,30,121.21,-15.68,2026-09-14,4.96,0,0,16,10,15,10,5,5,61,B,93
NEE,NEE,넥스트에라 에너지,170.278401201,2026-09-14,Naver exchange listing (USD),81.62999725341797,83.67999992370605,86.25200004577637,88.61716690063477,87.7703002166748,-6.995877817551638,97.87999725341797,-16.601962051477837,34.465424919920906,-5.29,-4.78,daily_close,일봉 종가,2026-09-15 15:28 KST,,,53.1,24.14,87.15,18.797754,3.0542574,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,3.05,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.0,18.0,0.0,98.5,116.0,55.0,20.67,6.77,Finnhub,yfinance,,,2026-09-11,,,,,0.35,-4.52,,,,1,0,0,0,,,2026-09-14,4.96,4,0,12,20,0,10,3,5,54,C,94
UNP,UNP,유니온 퍼시픽,169.35904297,2026-09-14,Naver exchange listing (USD),285.0799865722656,297.292497253418,290.17733306884764,275.1275005340576,261.85105064392087,8.871049350851262,310.6199951171875,-8.222268027300176,10.31390484739596,-2.93,10.47,daily_close,일봉 종가,2026-09-15 15:28 KST,,,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.99,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,15.49,1.49,Finnhub,yfinance,,,2026-09-11,,,,,3.59,7.07,35.46,17.34,48.23,7,5,6,5,-33.18,-48.36,2026-09-14,4.96,4,0,20,0,4,5,1,0,34,D,95
WELL,WELL,웰타워,168.805674974,2026-09-14,Naver exchange listing (USD),234.2100067138672,237.7354995727539,235.2489995320638,221.97574984232585,211.82789970397948,10.566175202211678,252.07000732421875,-7.085333475386298,38.15361023049885,-0.56,13.39,daily_close,일봉 종가,2026-09-15 15:28 KST,,,35.6,135.35,100.86,104.55804,3.6276195,3.84,41.375,39.1,-69.0,45.12,0.66 -> 1.57 -> 1.39,10667136000.0,355168000.0,936845000.0,3.33,8.78,2881677000.0,2847878000.0,5033678000.0,21380295000.0,-16346617000.0,1.45,132.74,3.4,,yfinance,4.94,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Healthcare Facilities,82.14,4.32,22.0,0.0,261.59,292.0,219.0,11.69,-18.03,Finnhub,yfinance,,,2026-09-15,,,,,2.94,45.12,,,,1,0,0,0,,,2026-09-14,4.96,0,0,0,0,15,10,5,0,30,D,96
BA,BA,보잉,166.191104105,2026-09-14,Naver exchange listing (USD),210.27000427246094,212.07949981689453,218.5306660970052,219.39741681416828,220.8923501586914,-4.808833750285725,252.14999389648438,-16.609157500601214,49.659859089255505,-9.24,-6.81,daily_close,일봉 종가,2026-09-15 15:29 KST,210.2581,-0.005661422085434135,113.51,87.55,76.8,73.583916,27.274494,173.54,790.875,8.0,,,-,89463000000.0,-5416000000.0,2235000000.0,-6.05,2.5,1065000000.0,-1886000000.0,10921000000.0,54433000000.0,-43512000000.0,,0.0,0.0,,yfinance,,0.0,,5.0,yfinance dividend history,Industrials,Aerospace & Defense,86.49,4.46,26.0,2.71,274.85,305.0,246.0,30.71,-75.61,Finnhub,yfinance,,,2026-09-12,,,,,0.65,,34.7,12.15,39.7,7,5,6,5,112.06,124.48,2026-09-14,4.96,0,0,20,20,0,10,5,5,60,B,97
COP,COP,코노코필립스,164.186793255,2026-09-14,Naver exchange listing (USD),136.6699981689453,133.58899993896483,120.53100001017252,120.9635004679362,113.95010025024413,19.938462422416784,137.35000610351562,-0.4950913027683564,59.110837118658814,7.8,22.89,daily_close,일봉 종가,2026-09-15 15:28 KST,,,107.0,11.47,87.4,16.662304,2.3402026,14.18,35.639,35.5,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,2.46,43.65,3.36,,yfinance,-13.95,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas E&P,70.97,4.36,24.0,0.0,143.83,189.0,126.0,5.24,6.71,Finnhub,yfinance,,,2026-09-12,,,,,0.16,-16.28,15.23,1.81,13.46,5,4,4,4,9.4,29.29,2026-09-14,4.96,8,3,12,20,0,10,3,0,56,B,98
BBVA,BBVA,방코 빌바오 비스카야 아르헨타리아 ADR,162.238451241,2026-09-14,Naver exchange listing (USD),29.100000381469727,29.02200002670288,27.169000085194906,24.783500051498415,24.105250005722045,20.7205914668466,29.639999389648438,-1.8218590394684753,48.72391151237186,1.39,18.92,daily_close,일봉 종가,2026-09-15 15:28 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,5,0,5,D,99
SCCO,SCCO,서던 코퍼,159.032133258,2026-09-14,Naver exchange listing (USD),188.35000610351562,203.49299850463868,187.6094716389974,182.89556274414062,177.28831367492677,6.239380475394115,219.6999969482422,-14.269454383338987,31.000583839547332,2.03,-0.56,daily_close,일봉 종가,2026-09-15 15:29 KST,188.35,-3.240517883142462e-06,71.6,22.26,9.75,28.280783,12.823394,49.9,67.863,40.6,26.05,32.97,2.88 -> 4.05 -> 5.08,13420000000.0,7001800000.0,4334900000.0,52.17,32.3,4752100000.0,3426800000.0,4304600000.0,7413500000.0,-3108900000.0,2.34,54.16,4.4,,yfinance,-3.43,10.0,False,10.0,yfinance dividend history,Basic Materials,Copper,5.56,2.22,17.0,0.0,171.44,275.0,138.34,-8.98,2.21,Finnhub,yfinance,,,2026-09-15,,,,,0.39,32.97,,,,3,2,2,2,,,2026-09-14,4.96,0,0,20,20,15,10,3,5,73,A,100
