yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
032640.KS,032640,LG유플러스,63494,,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",KOSPI,주권,KRX,15000.0,14708.0,15019.166666666666,15573.583333333334,15448.95,-2.906022739409479,17810.0,-15.777653003930375,58.582089551932775,-1.32,-4.64,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,40.79,10.47,85.13,9.0,0.72,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,29637.57,9799.29,7943.18,106142.65,-98199.47,,53.73,,2814.72,OpenDART,,0.0,False,1.0,OpenDART,,3.94,,,19917.0,,,32.78,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.22,-7.96,2025.0,11011,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-08-07,4.67,12,10,6,20,0,10,3,5,66,B,87
241560.KS,241560,두산밥캣,60964,,"Compact Equipment, Heavy Equipment, Portable Power",KOSPI,주권,KRX,63400.0,62320.0,64231.666666666664,64870.833333333336,62704.0,1.1099770349578975,76700.0,-17.340286831812254,55.90062111798812,5.49,-11.7,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-25.84,8.93,39.09,10.0,0.76,5.71,70.77,2.81,-21.26,-32.66,9192 -> 5620 -> 4168,87919.0,6861.0,4023.0,7.8,4.58,,,,,,2.68,40.4,1700.0,1627.3,OpenDART,7.99,5.0,False,5.0,OpenDART,,4.0,,,92214.0,,,45.45,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-08-03,,,,,,-32.66,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,12,10,6,0,0,0,3,5,36,D,88
007660.KS,007660,이수페타시스,60415,,"P.C.B(인쇄회로기판),M.L.B 제조",KOSPI,주권,KRX,83600.0,84975.0,108000.0,114523.33333333333,116116.5,-28.0033414717116,161400.0,-48.20322180916977,48.5232067510453,-8.93,-34.89,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,102.24,38.82,16.96,23.0,7.59,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,1687.53,-128.51,1627.8,5333.13,-3705.33,,11.0,,168.84,OpenDART,,0.0,False,1.0,OpenDART,,4.0,,,177917.0,,,112.82,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.22,77.17,2025.0,11011,6,5,5,5,52.0,5.48,6.14,-55.77,38.5,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,4,0,20,20,15,10,5,3,77,A,89
000880.KS,000880,한화,59085,,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",KOSPI,주권,KRX,83800.0,88220.0,109156.66666666667,117195.83333333333,108115.0,-22.489941266244276,150900.0,-44.46653412856196,42.27272727270038,-8.52,-41.07,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,-50.24,10.25,21.07,8.0,0.6,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.31,26.49,1100.0,986.77,OpenDART,13.62,5.0,False,5.0,OpenDART,,4.0,,,161091.0,,,92.23,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,0.68,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-07,4.67,15,10,0,0,0,0,5,5,35,D,90
009830.KS,009830,한화솔루션,58271,,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",KOSPI,주권,KRX,33900.0,28035.0,33764.71666666667,38569.98333333333,34042.4,-0.4183018823584748,55179.0,-38.56358397216332,65.44276457879411,10.06,-16.42,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,,,11.7,19.0,0.6,-7.01,196.32,7.58,,,-,133331.0,-3648.0,-6153.0,-2.74,-4.61,-6550.06,-26725.12,24704.61,219589.72,-194885.11,,,,,,,0.0,,2.0,OpenDART,,3.92,,,44143.0,,,30.22,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,,,,2,0,1,1,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-07,4.67,4,10,0,0,0,0,1,5,20,D,91
377300.KS,377300,카카오페이,56813,,"간편결제, 간편송금 및 기타 금융서비스",KOSPI,주권,KRX,42050.0,41280.0,43388.333333333336,50455.416666666664,51273.25,-17.98842476340002,93800.0,-55.17057569296375,55.609756097523,12.28,-27.0,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,1663.16,1385.54,28.38,45.0,2.94,2.4,173.7,25.08,,,19 -> 335,9584.0,504.0,557.0,5.26,5.81,1186.19,974.69,16314.91,33886.74,-17571.83,,,,,,,,,,,,3.5,,,76500.0,,,81.93,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.03,,,,5,4,4,4,5.5,1.08,12.72,718.18,172.22,금융 지원 서비스업,금융 지원 서비스업,2026-08-07,4.67,0,3,0,20,0,10,3,3,39,D,92
029780.KS,029780,삼성카드,55438,,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",KOSPI,주권,KRX,47800.0,47650.0,47960.833333333336,52350.0,52830.25,-9.521533591077082,67400.0,-29.080118694362017,49.70059880231188,-7.54,-3.34,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-2.81,7.69,5.42,9.0,0.57,7.45,263.01,-0.01,-3.58,2.95,5260 -> 5736 -> 5575,43829.0,8537.0,6459.0,19.48,14.74,-15750.26,-16350.07,8143.69,233114.98,-224971.29,5.86,46.3,2800.0,2987.9,OpenDART,3.85,5.0,False,5.0,OpenDART,,4.0,,,66500.0,,,39.12,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2.95,2025.0,11011.0,18,17,17,16,8.0,1.02,9.04,12.5,-44.12,기타 금융업,기타 금융업,2026-08-07,4.67,12,10,6,0,0,0,5,5,38,D,93
271560.KS,271560,오리온,54391,,스낵 등 과자류,KOSPI,주권,KRX,137400.0,131485.0,133193.33333333334,133726.66666666666,122925.5,11.775018202081748,146000.0,-5.89041095890411,71.03174603170658,1.4,-1.22,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-27.05,10.28,39.0,11.0,1.4,10.51,17.55,7.35,2.7,0.8,9527 -> 13269 -> 9680,33324.0,5583.0,3906.0,16.75,11.72,5373.28,3910.12,3113.91,6864.56,-3750.65,2.55,36.2,3500.0,1383.51,OpenDART,54.45,5.0,False,5.0,OpenDART,,4.0,,,178615.0,,,30.0,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,0.8,2025.0,11011,2,1,1,1,,,,,,기타 식품 제조업,기타 식품 제조업,2026-08-07,4.67,12,6,12,0,0,0,1,0,31,D,94
175330.KS,175330,JB금융지주,53811,,금융지주 회사,KOSPI,주권,KRX,28850.0,27125.0,25948.333333333332,28088.75,26598.75,8.463743596973542,37500.0,-23.066666666666666,60.52631578939935,15.86,12.26,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,6.31,5.16,34.43,7.0,0.85,12.36,1084.16,0.14,5.1,11.34,2975 -> 3469 -> 3688,46305.0,9523.0,7300.0,20.57,15.77,-11374.8,-12524.08,23030.84,669486.72,-646455.88,3.95,30.0,1140.0,2132.51,OpenDART,10.94,5.0,False,5.0,OpenDART,,3.94,,,37375.0,,,29.55,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,1.11,11.34,2025.0,11011.0,18,17,17,16,8.0,1.02,8.82,-12.5,-16.67,기타 금융업,기타 금융업,2026-08-07,4.67,15,8,12,10,8,5,3,5,66,B,95
036570.KS,036570,NC,53536,,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",KOSPI,주권,KRX,248000.0,230000.0,253858.33333333334,244121.66666666666,232484.0,6.674007673646358,338000.0,-26.627218934911244,75.67567567566135,-0.6,-0.8,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,273.41,26.71,38.0,11.0,1.32,10.79,28.56,-4.51,,28.77,9663 -> 4291 -> 16023,15069.0,161.0,3474.0,1.07,23.05,1619.68,469.13,5035.22,9627.1,-4591.88,0.46,6.4,1150.0,223.01,OpenDART,-44.37,5.0,True,5.0,OpenDART,,4.0,,,367500.0,,,48.19,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.04,28.77,2025.0,11011.0,3,2,2,2,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-07,4.67,12,6,12,20,15,10,1,5,81,A,96
001440.KS,001440,대한전선,53113,,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",KOSPI,주권,KRX,27100.0,26755.0,36955.0,36923.75,31849.1,-14.911253379216364,72300.0,-62.51728907330567,53.04518664044233,-2.52,-59.67,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,10.51,31.98,12.71,51.0,2.81,5.48,114.0,10.47,11.63,-5.86,510 -> 409 -> 452,36360.0,1286.0,899.0,3.54,2.47,-1712.8,-3319.76,4388.57,18609.39,-14220.82,,,,,,,,,,,,4.0,,,42643.0,,,57.35,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,4.85,-5.86,,,1,0,0,0,,,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-08-07,4.67,0,3,6,0,0,5,5,1,20,D,97
353200.KS,353200,대덕전자,51294,,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",KOSPI,주권,KRX,103800.0,109160.0,135083.33333333334,109062.5,84262.75,23.18610536684359,190900.0,-45.625982189628076,41.351074718520174,-7.32,-18.91,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,100.43,46.49,15.88,22.0,5.48,5.37,31.28,19.41,334.51,36.9,493 -> 461 -> 924,10653.0,491.0,476.0,4.61,4.47,715.52,44.13,338.68,2807.01,-2468.33,0.48,54.1,500.0,257.67,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.08,,,198333.0,,,91.07,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,0.22,36.9,2025.0,11011.0,6,5,5,5,52.0,7.59,6.6,-57.69,-27.8,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,4,0,6,20,15,10,5,3,63,B,98
010060.KS,010060,OCI홀딩스,50876,,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",KOSPI,주권,KRX,264000.0,208825.0,252105.0,235035.0,185824.0,42.06991561908042,388000.0,-31.958762886597935,64.21874999999649,44.1,-20.6,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-86.1,7.35,14.95,32.0,1.26,-2.27,66.35,-5.52,-156.75,,36002 -> 5005,33801.0,-576.0,-1462.0,-1.7,-4.33,5538.79,1812.46,10347.45,31393.44,-21045.99,0.38,-20.77,1000.0,186.7,OpenDART,,2.0,True,4.0,OpenDART,,4.0,,,430000.0,,,62.88,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,2025.0,11011,18,17,17,16,8.0,0.96,9.04,300.0,31.25,기타 금융업,기타 금융업,2026-08-07,4.67,0,6,0,0,0,0,3,5,14,D,99
128940.KS,128940,한미약품,50283,,의약품,KOSPI,주권,KRX,391000.0,370550.0,414608.3333333333,467725.0,458502.5,-14.722384283618956,626000.0,-37.53993610223642,55.43766578248925,-2.49,-13.97,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,39.76,31.55,15.09,24.0,3.82,14.52,50.23,3.48,19.24,7.68,11415 -> 9470 -> 13235,15475.0,2578.0,1871.0,16.66,12.09,1730.72,965.25,1082.74,7147.44,-6064.7,0.51,14.6,2000.0,253.78,OpenDART,58.74,5.0,False,5.0,OpenDART,,4.0,,,612222.0,,,56.58,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.6,7.68,2025.0,11011.0,2,1,1,1,,,,,,의약품 제조업,의약품 제조업,2026-08-07,4.67,4,0,12,20,4,10,3,5,58,B,100
