yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
BSX,BSX,BSX,0.0,48.29999923706055,49.71799945831299,46.73433316548665,53.50499992370605,67.87315002441406,-28.837840560388056,108.13999938964844,-55.33567642900874,39.83111176864938,-0.27,-1.13,daily_close,일봉 종가,2026-09-01 15:35 KST,48.469,0.34989806544299107,15.1,69.37,94.95,19.527195,2.7083333,15.34,50.151,7.5,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,78.95,4.42,29.0,-0.54,62.69,94.0,44.0,29.79,2.33,Finnhub,yfinance,2026-08-28,1.29,34.65,26.88,4.81,15.53,16,15,14,14,-27.35,-43.69,,,,,,,2026-08-31,4.76,4,3,16,10,15,8,5,3,64,B,90
CI,CI,CI,0.0,276.0799865722656,277.38899993896484,284.6018320719401,280.74891560872396,279.30949966430666,-1.1562489267004818,366.8500061035156,-24.74308791632868,53.011705444235204,-2.12,-1.64,daily_close,일봉 종가,2026-09-01 15:34 KST,,,10.2,16.48,92.37,11.479738,1.735211,16.76,74.29,6.7,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.26,25.39,6.24,,yfinance,10.47,9.0,False,9.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.33,24.0,-5.44,341.42,400.0,290.0,23.67,-0.56,Finnhub,yfinance,2026-08-25,1.13,12.94,26.88,4.81,14.94,16,15,14,14,-57.29,-63.92,,,,,,,2026-08-31,4.76,12,6,16,10,8,5,5,5,67,B,91
ZTS,ZTS,ZTS,0.0,77.0999984741211,75.45949935913086,76.29466616312662,90.32141653696696,103.90925018310547,-25.800640137179307,196.47999572753906,-60.759364744166376,54.25790687329872,0.0,-3.04,daily_close,일봉 종가,2026-09-01 15:34 KST,,,1.2,29.49,102.04,12.03752,9.41319,64.91,293.996,-0.2,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.75,33.61,2.12,,yfinance,15.44,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - Specialty & Generic,54.17,3.84,16.0,0.0,100.94,160.0,80.0,30.92,0.48,Finnhub,yfinance,2026-08-25,10.03,8.97,26.88,4.2,14.94,16,15,14,14,-55.22,124.12,,,,,,,2026-08-31,4.76,8,0,20,0,8,2,5,1,44,C,92
ICE,ICE,ICE,0.0,160.6999969482422,155.98199996948242,144.38966649373373,150.41858393351237,155.05155052185057,3.6429473987076384,188.4499969482422,-14.725391588953721,79.2207178764509,5.86,13.12,daily_close,일봉 종가,2026-09-01 15:34 KST,,,14.2,31.44,96.68,22.183216,3.0454483,14.09,69.226,4.8,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.29,28.21,2.08,,yfinance,8.1,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,89.47,4.53,14.0,-1.01,185.36,232.0,163.0,15.35,2.97,Finnhub,yfinance,2026-08-26,1.56,17.35,20.08,3.16,15.8,18,17,17,17,10.47,-3.63,,,,,,,2026-08-31,4.76,4,0,12,5,12,5,1,5,44,C,93
CME,CME,CME,0.0,285.5,270.7300033569336,255.3556681315104,273.7326666514079,278.7632999420166,2.4166380794690863,326.4599914550781,-12.54671093769061,80.44185192239247,7.26,11.5,daily_close,일봉 종가,2026-09-01 15:34 KST,,,2.5,21.98,92.19,22.269133,3.587027,15.8,14.587,0.8,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,1.82,95.42,5.2,,yfinance,7.72,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,57.14,3.56,15.0,0.0,283.93,330.0,230.0,-0.55,0.33,Finnhub,yfinance,2026-08-26,8.91,12.23,20.08,3.09,14.82,18,17,17,17,10.9,16.09,,,,,,,2026-08-31,4.76,4,0,16,0,8,2,1,5,36,D,94
EQIX,EQIX,EQIX,0.0,1046.719970703125,1066.9844848632813,1054.7933288574218,1049.1094970703125,956.4582485961914,9.437079165704525,1115.93994140625,-6.202840147104831,53.87109100545055,1.48,-3.9,daily_close,일봉 종가,2026-09-01 15:35 KST,1045.0,-0.16432004273020842,28.8,78.72,100.94,67.381294,7.165419,10.73,162.217,16.7,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,1.97,126.77,20.64,,yfinance,14.8,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.5,4.47,29.0,3.01,1234.55,1400.0,1060.0,17.94,-3.14,Finnhub,yfinance,2026-08-29,2.34,15.53,,,,2,1,1,1,,,,,,,,,2026-08-31,4.76,0,0,12,0,12,8,5,0,37,D,95
SHW,SHW,SHW,0.0,338.80999755859375,354.48900146484374,337.7721669514974,327.89341634114584,334.2399995422363,1.36728040408579,399.7099914550781,-15.236044932173954,25.688238705813674,-4.35,12.9,daily_close,일봉 종가,2026-09-01 15:35 KST,339.9,0.3217149580179441,14.3,31.24,85.26,32.164207,21.828085,65.12,389.958,7.5,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.94,29.34,3.2,,yfinance,9.6,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,55.17,4.04,22.0,-1.5,391.0,420.0,340.0,15.4,3.15,Finnhub,yfinance,2026-09-01,2.25,5.32,,,,2,1,1,1,,,,,,,,,2026-08-31,4.76,0,0,20,0,4,5,3,5,37,D,96
MCO,MCO,MCO,0.0,504.6400146484375,492.4070022583008,479.46400197347003,462.2531674702962,472.78580001831057,6.737557394679207,539.6099853515625,-6.480601110511628,69.97731529465105,4.4,12.35,daily_close,일봉 종가,2026-09-01 15:34 KST,,,7.8,39.49,80.9,36.621014,29.48483,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.82,27.62,4.12,,yfinance,10.33,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,70.0,4.25,21.0,0.0,549.19,610.0,490.0,8.83,4.12,Finnhub,yfinance,2026-08-25,4.7,25.13,20.08,3.09,14.82,18,17,17,17,82.38,854.2,,,,,,,2026-08-31,4.76,0,0,20,0,15,5,1,0,41,C,97
PH,PH,PH,0.0,979.4400024414062,1031.5950012207031,978.6385019938151,943.001416015625,933.7733486938477,4.89055013311706,1073.8699951171875,-8.793428730213888,26.86594443206961,-1.81,12.29,daily_close,일봉 종가,2026-09-01 15:35 KST,979.14,-0.030629996800055233,19.3,23.7,90.62,35.585083,8.319703,25.08,56.66,9.8,14.36,30.03,16.04 -> 21.84 -> 27.12,21499000000.0,4634000000.0,3648000000.0,21.55,16.97,4364000000.0,3905000000.0,501000000.0,8520000000.0,-8019000000.0,0.82,25.98,8.0,,yfinance,11.88,10.0,False,10.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,79.41,4.32,23.0,0.0,1160.95,1358.0,680.0,18.53,4.88,Finnhub,yfinance,2026-08-26,1.84,30.03,34.77,8.99,43.14,9,8,8,8,2.34,-7.46,,,,,,,2026-08-31,4.76,0,0,20,5,15,8,3,0,51,C,98
REGN,REGN,REGN,0.0,799.0800170898438,805.3619964599609,702.825,709.291249593099,729.3777990722656,9.556394245374088,1179.3699951171875,-32.24518001999503,50.900440768295454,5.25,27.09,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-7.2,20.38,92.18,16.200586,2.1506202,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.47,8.74,3.76,,yfinance,,,,,,Healthcare,Biotechnology,71.05,,,0.0,,,,,20.07,Finnhub,,2026-08-28,,9.22,26.88,4.81,15.92,16,15,14,14,-39.73,-55.29,,,,,,,2026-08-31,4.76,8,3,12,0,8,0,5,5,41,C,99
WM,WM,WM,0.0,218.9199981689453,224.0355010986328,226.66866709391277,226.05899988810222,224.9357997894287,-2.674452722116718,246.50999450683594,-11.192242486186714,28.8307612630542,-3.32,-0.04,daily_close,일봉 종가,2026-09-01 15:34 KST,,,8.3,29.9,88.3,59.10818,9.027604,29.84,235.301,4.0,11.04,8.8,5.66 -> 6.81 -> 6.7,25204000000.0,4607000000.0,2708000000.0,18.28,10.74,6043000000.0,2816000000.0,201000000.0,22907000000.0,-22706000000.0,1.62,93.22,3.54,,yfinance,8.27,10.0,False,10.0,yfinance dividend history,Industrials,Waste Management,71.79,4.25,25.0,0.0,259.92,277.0,220.0,18.73,-2.08,Finnhub,yfinance,2026-08-28,7.12,8.8,34.77,8.64,43.14,9,8,8,8,70.0,4.49,,,,,,,2026-08-31,4.76,0,0,20,0,8,5,3,5,41,C,100
