yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
BSX,BSX,BSX,0.0,48.16999816894531,49.693999671936034,46.77733319600423,54.10141661961873,68.68210004806518,-29.865280567666197,108.13999938964844,-55.455891954114136,45.6437908936378,4.63,0.4,daily_close,일봉 종가,2026-08-27 20:49 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,80.0,,,-7.8,,,,,2.21,Finnhub,,2026-08-18,0.18,34.65,25.77,5.13,15.53,16,15,14,14,-30.7,-52.19,,,,,,,2026-08-26,4.66,8,3,12,20,15,10,5,3,76,A,90
CI,CI,CI,0.0,280.8699951171875,278.2564987182617,284.48033192952477,280.5181655883789,279.10609954833984,0.6319803012911799,366.8500061035156,-23.4373748278109,55.883578258379096,-5.26,2.44,daily_close,일봉 종가,2026-08-27 20:50 KST,279.98,-0.31687084154936124,10.2,16.48,92.37,11.479738,1.735211,16.76,74.29,6.7,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.22,25.39,6.24,,yfinance,10.47,9.0,False,9.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.33,24.0,-5.44,341.42,400.0,290.0,21.56,-0.56,Finnhub,yfinance,2026-08-25,1.13,12.94,25.77,5.13,14.6,16,15,14,14,-55.45,-66.18,,,,,,,2026-08-26,4.66,12,6,16,10,8,5,3,5,65,B,91
ZTS,ZTS,ZTS,0.0,77.5199966430664,75.62349967956543,76.40066617329916,91.46424992879231,104.57430023193359,-25.870891346022777,196.47999572753906,-60.545603456463716,50.5371725480891,-0.53,-0.05,daily_close,일봉 종가,2026-08-27 20:49 KST,,,1.2,29.49,102.04,12.03752,9.41319,64.91,293.996,-0.2,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.73,33.61,2.12,,yfinance,15.44,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - Specialty & Generic,54.17,3.84,16.0,0.0,100.94,160.0,80.0,30.21,0.48,Finnhub,yfinance,2026-08-25,10.03,8.97,25.77,4.2,14.6,16,15,14,14,-53.29,124.12,,,,,,,2026-08-26,4.66,8,0,20,0,8,2,5,1,44,C,92
ICE,ICE,ICE,0.0,161.9199981689453,154.8504997253418,143.38483301798502,150.49341723124186,154.88810050964355,4.53998572915803,188.4499969482422,-14.078004356022008,86.9908140575284,4.95,11.7,daily_close,일봉 종가,2026-08-27 20:50 KST,161.5,-0.25938622387278665,14.2,31.44,96.68,22.183216,3.0454483,14.09,69.226,4.8,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.28,28.21,2.08,,yfinance,8.1,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,89.47,4.53,14.0,-1.01,185.36,232.0,163.0,14.48,2.97,Finnhub,yfinance,2026-08-26,1.56,17.35,19.98,3.16,15.8,18,17,17,17,11.03,-3.63,,,,,,,2026-08-26,4.66,4,0,12,5,12,5,1,5,44,C,93
CME,CME,CME,0.0,280.9800109863281,268.4200042724609,253.88650131225586,274.5255832672119,278.6894998931885,0.8218863983097667,326.4599914550781,-13.931257017449314,69.19355528306275,5.85,9.01,daily_close,일봉 종가,2026-08-27 20:49 KST,,,2.5,21.98,92.19,22.269133,3.587027,15.8,14.587,0.8,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,1.85,95.42,5.2,,yfinance,7.72,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,57.14,3.56,15.0,0.0,283.93,330.0,230.0,1.05,0.33,Finnhub,yfinance,2026-08-26,8.91,12.23,19.98,3.09,14.82,18,17,17,17,11.46,16.09,,,,,,,2026-08-26,4.66,4,0,16,0,8,2,1,5,36,D,94
EQIX,EQIX,EQIX,0.0,1079.6099853515625,1061.9159912109376,1055.4321655273438,1046.0974980672202,952.8297491455078,13.305654690121768,1115.93994140625,-3.2555476067024145,57.68457123797306,7.1,2.74,daily_close,일봉 종가,2026-08-27 20:49 KST,,,28.8,79.09,101.13,69.60166,7.4445133,10.73,162.217,16.7,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,1.91,126.77,20.64,,yfinance,14.8,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.5,4.47,29.0,3.01,1233.52,1400.0,1060.0,14.26,-3.14,Finnhub,yfinance,2026-08-19,2.42,15.53,,,,2,1,1,1,,,,,,,,,2026-08-26,4.66,0,0,12,0,12,8,3,0,35,D,95
SHW,SHW,SHW,0.0,348.6600036621094,355.0230026245117,335.44466705322264,327.5965830485026,334.2327995300293,4.316513565504771,399.7099914550781,-12.771756744716264,37.24507609499458,1.39,18.25,daily_close,일봉 종가,2026-08-27 20:49 KST,,,14.3,31.24,85.26,32.164207,21.828085,65.12,389.958,7.5,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.92,29.34,3.2,,yfinance,9.6,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,55.17,4.04,22.0,-1.5,391.0,420.0,340.0,12.14,3.15,Finnhub,yfinance,2026-08-27,2.25,5.32,,,,2,1,1,1,,,,,,,,,2026-08-26,4.66,0,0,20,0,4,5,5,5,39,D,96
MCO,MCO,MCO,0.0,514.5499877929688,488.4730026245117,476.605002339681,461.12158432006834,472.5019500732422,8.899018874569451,539.6099853515625,-4.644094482845208,80.80011072514786,6.48,10.85,daily_close,일봉 종가,2026-08-27 20:50 KST,510.0,-0.8842654554292704,7.8,39.49,80.9,36.621014,29.48483,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.8,27.62,4.12,,yfinance,10.33,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,70.0,4.25,21.0,0.0,549.19,610.0,490.0,6.73,4.12,Finnhub,yfinance,2026-08-25,4.7,25.13,19.98,3.09,14.82,18,17,17,17,83.29,854.2,,,,,,,2026-08-26,4.66,0,0,20,0,15,5,1,0,41,C,97
PH,PH,PH,0.0,1039.489990234375,1028.3450012207031,971.2630015055339,941.371748860677,931.4769985961914,11.595883934972912,1073.8699951171875,-3.201505306893386,38.79148459386722,9.3,26.26,daily_close,일봉 종가,2026-08-27 20:50 KST,1034.4,-0.48966226536027185,19.3,23.7,90.62,35.585083,8.319703,25.08,56.66,9.8,14.36,30.03,16.04 -> 21.84 -> 27.12,21499000000.0,4634000000.0,3648000000.0,21.55,16.97,4364000000.0,3905000000.0,501000000.0,8520000000.0,-8019000000.0,0.77,25.98,8.0,,yfinance,11.88,10.0,False,10.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,79.41,4.32,23.0,0.0,1160.95,1358.0,680.0,11.68,4.88,Finnhub,yfinance,2026-08-26,1.84,30.03,34.77,8.99,43.14,9,8,8,8,2.34,-7.46,,,,,,,2026-08-26,4.66,0,0,20,5,15,8,5,0,53,C,98
REGN,REGN,REGN,0.0,814.7899780273438,797.647494506836,693.426665242513,708.4494990030925,727.239398803711,12.038756339061264,1201.760009765625,-32.20027531235215,64.5387661419878,17.17,35.65,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-7.2,20.38,92.18,16.200586,2.1506202,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.46,8.74,3.76,,yfinance,,,,,,Healthcare,Biotechnology,71.05,,,0.0,,,,,20.07,Finnhub,,2026-08-18,,9.22,25.77,5.13,15.58,16,15,14,14,-37.13,-58.08,,,,,,,2026-08-26,4.66,8,3,12,0,8,0,3,5,39,D,99
WM,WM,WM,0.0,221.24000549316406,225.27900161743165,226.5770004272461,226.67283325195314,224.69189987182617,-1.5362789582673924,246.50999450683594,-10.251101203513723,26.80600292185804,-6.49,4.11,daily_close,일봉 종가,2026-08-27 20:49 KST,,,8.3,29.9,88.3,59.10818,9.027604,29.84,235.301,4.0,11.04,8.8,5.66 -> 6.81 -> 6.7,25204000000.0,4607000000.0,2708000000.0,18.28,10.74,6043000000.0,2816000000.0,201000000.0,22907000000.0,-22706000000.0,1.6,93.22,3.54,,yfinance,8.27,10.0,False,10.0,yfinance dividend history,Industrials,Waste Management,71.79,4.25,25.0,0.0,259.92,277.0,220.0,17.48,-2.08,Finnhub,yfinance,2026-08-18,7.12,8.8,34.77,8.64,43.14,9,8,8,8,70.0,4.49,,,,,,,2026-08-26,4.66,0,0,20,0,8,5,3,5,41,C,100
