yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
083650.KQ,083650,비에이치아이,13739,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,44750.0,47915.0,66155.0,78586.66666666667,67833.75,-34.02988925129453,109500.0,-59.1324200913242,37.197231833892026,-8.67,-54.57,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,232.86,26.53,14.65,17.0,7.22,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,145.81,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,2,1,1,1,0.07,180.92,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-27,4.25,8,0,20,20,15,10,5,3,81,A,60
950160.KQ,950160,코오롱티슈진,13518,외국기업(소속부없음),골관절염 치료제,KOSDAQ,주식예탁증권,KRX,15910.0,69200.5,94206.83333333333,97686.75,84081.55,-81.07789402074533,138800.0,-88.53746397694525,14.656771799626938,-83.31,-84.55,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,5.77,,14.18,-183.43,561.65,1.96,,,-,52.0,-223.0,-1926.0,-428.85,-3703.85,-0.17,-1.0,0.47,2.51,-2.04,,,,,,,,,,,,3.0,,,280000.0,,,1659.9,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-07-23,2025.0,OFS,11011.0,OpenDART,,,8,2,7,7,,,,14.06,-9.41,,0.85,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-27,4.25,0,0,0,0,0,0,1,1,2,D,61
030530.KQ,030530,원익홀딩스,13099,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,16960.0,17992.5,24675.833333333332,28772.916666666668,29606.95,-42.71615279520518,48700.0,-65.17453798767967,44.71210340771881,-15.62,-51.68,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,137.36,6.42,74.04,1.41,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,2,1,1,1,,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-27,4.25,0,6,0,0,0,0,5,1,12,D,62
183300.KQ,183300,코미코,13046,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,63900.0,75410.0,86588.31666666667,73526.93333333333,64164.455,-0.41215186819556365,139200.0,-54.0948275862069,40.46008119079072,-27.71,-15.91,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-10.74,15.48,24.94,26.95,4.58,18.52,178.59,19.13,-1.33,24.61,1563 -> 2719 -> 2427,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,2.19,28.3,1400.0,141.14,OpenDART,11.87,5.0,True,5.0,OpenDART,,4.0,,,170932.0,,,167.5,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,20,15,19,19,,24.61,30.0,7.35,7.42,-10.17,-37.69,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,16,0,12,0,5,3,36,D,63
043260.KQ,043260,성호전자,12529,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,17510.0,20764.0,34201.333333333336,35642.916666666664,23525.905,-25.571407348622717,53200.0,-67.08646616541354,40.4102564102274,-39.41,-59.23,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,871.74,6.42,5.15,2.99,2.13,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.5,,,85000.0,,,385.44,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,10,7,9,9,0.0,101.28,25.0,4.37,8.6,-88.04,-51.26,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,15,3,20,0,15,10,5,1,69,B,64
039200.KQ,039200,오스코텍,12089,벤처기업부,신약연구개발,KOSDAQ,주권,KRX,31950.0,32197.5,39339.166666666664,45946.666666666664,46780.75,-31.702676848917555,62000.0,-48.46774193548387,42.913385826724344,-9.1,-42.33,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,5847.83,547.23,13.84,21.38,6.64,33.87,23.02,193.53,,,23 -> 1368,998.0,521.0,544.0,52.2,54.51,83.02,,151.92,430.06,-278.14,,,,,,,,,,,,4.0,,,75000.0,,,134.74,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,7,5,6,6,0.0,,34.0,4.01,7.59,-37.12,65.59,의약품 제조업,의약품 제조업,2026-07-27,4.25,4,0,20,0,0,10,5,3,42,C,65
218410.KQ,218410,RFHIC,12068,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,45450.0,51355.0,75630.0,74605.41666666667,57521.0,-20.98537925279463,112500.0,-59.599999999999994,36.12040133778137,-25.0,-51.18,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,11.66,23.8,30.25,25.0,3.05,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.88,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,132600.0,,,191.75,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,2.14,28.82,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-27,4.25,4,0,6,0,15,5,5,3,38,D,66
078600.KQ,078600,대주전자재료,11888,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,76300.0,81520.0,116951.66666666667,114052.5,96669.0,-21.07087070312096,182800.0,-58.260393873085334,41.238938053087125,-13.2,-55.2,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-43.95,667.76,17.08,116.1,4.51,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.13,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,191500.0,,,150.98,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,10,7,9,9,,444.67,14.58,4.12,9.7,696.3,9.47,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,6,0,15,0,5,3,29,D,67
127120.KQ,127120,제이에스링크,11572,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,33200.0,35877.5,37010.833333333336,37049.583333333336,30047.7,10.490985998928368,48900.0,-32.10633946830266,42.070484581471845,-5.01,-24.03,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,2.95,,13.41,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,9,2,8,8,,,,21.14,-16.02,,-36.57,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,0,0,0,0,5,5,10,D,68
166090.KQ,166090,하나머티리얼즈,11095,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,56800.0,55665.0,65548.33333333333,64217.5,56242.75,0.9907943690520112,81100.0,-29.96300863131936,51.59235668787508,-3.24,-22.62,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,20.8,21.83,21.9,21.69,2.17,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.53,15.1,300.0,57.87,OpenDART,-20.63,5.0,True,5.0,OpenDART,,4.0,,,94500.0,,,66.37,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,5,2,4,4,1.04,5.86,,6.46,2.98,,-66.41,반도체 제조업,반도체 제조업,2026-07-27,4.25,4,3,6,10,4,8,5,5,45,C,69
195940.KQ,195940,HK이노엔,11091,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,39550.0,39715.0,43295.833333333336,47665.833333333336,48471.75,-18.406081893061423,57600.0,-31.336805555555557,43.617021276552435,3.67,-27.43,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,22.91,20.56,13.87,12.0,0.82,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,1.04,15.3,410.0,116.15,OpenDART,8.61,5.0,False,5.0,OpenDART,,4.0,,,64182.0,,,62.28,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,0.52,26.83,34.0,5.34,9.66,-64.71,-84.64,의약품 제조업,의약품 제조업,2026-07-27,4.25,12,8,6,20,15,8,5,5,79,A,70
003380.KQ,003380,하림지주,10864,우량기업부,지주사업,KOSDAQ,주권,KRX,9700.0,9874.5,10924.166666666666,12904.833333333334,11379.7,-14.760494564883086,19610.0,-50.53544110147884,44.89247311811062,6.24,-27.83,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,772.77,17.26,9.29,4.26,0.29,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.24,,120.0,,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,16500.0,,,70.1,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,0.01,148.93,,,,,,기타 금융업,기타 금융업,2026-07-27,4.25,15,10,6,20,15,10,5,3,84,A,71
437730.KQ,437730,삼현,10590,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,33450.0,33022.5,44707.5,48993.75,46378.0,-27.87528569580405,73200.0,-54.30327868852459,45.3964194373239,2.76,-41.72,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,19.27,100.86,2.34,170.59,7.23,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,8.85,-5.72,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-27,4.25,0,0,6,0,0,8,5,3,22,D,72
458870.KQ,458870,씨어스,10409,기술성장기업부,심전도검사솔루션 입원환자모니터링솔루션,KOSDAQ,주권,KRX,27550.0,32847.5,34587.5,42458.675,39829.195,-30.829633890416314,63034.0,-56.29342894311007,32.089552238783625,-14.44,-47.52,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,102.08,5.17,17.0,19.23,52.78,36.81,495.06,,,-,482.0,163.0,160.0,33.82,33.2,20.86,4.54,110.96,145.84,-34.88,,,,,,,,,,,,4.0,,,64250.0,,,133.21,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,3,1,2,2,,,,,,,,의료용 기기 제조업,의료용 기기 제조업,2026-07-27,4.25,8,0,20,0,0,0,3,3,34,D,73
475830.KQ,475830,오름테라퓨틱,10305,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,47350.0,48987.5,63160.833333333336,84842.08333333333,80538.75,-41.20842451614906,143700.0,-67.04940848990954,44.535073409441324,-3.96,-46.38,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,7.47,,9.11,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,8,2,7,7,,,,14.18,-9.41,,-35.75,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,74
031330.KQ,031330,에스에이엠티,10129,우량기업부,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",KOSDAQ,주권,KRX,10130.0,10940.0,12675.666666666666,9027.333333333334,6933.25,46.107525330833305,18860.0,-46.28844114528102,41.33126934975563,-15.58,38.39,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,39.34,6.2,9.36,3.46,1.43,16.55,183.14,30.01,68.99,51.79,329 -> 544 -> 758,37566.0,1139.0,758.0,3.03,2.02,-1202.55,-1206.28,983.32,8901.87,-7918.55,2.27,29.6,230.0,224.35,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,0.09,51.79,,,,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-27,4.25,15,6,16,20,15,10,5,3,90,S,75
323280.KQ,323280,태성,10108,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,32950.0,36542.5,53011.666666666664,60040.833333333336,51309.0,-35.78124695472529,89700.0,-63.26644370122631,41.318327974257926,-17.21,-63.27,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,103.42,4.78,,8.34,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,20,16,19,19,,,29.0,6.15,8.9,,35.61,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,76
491000.KQ,491000,리브스메드,9414,기술성장기업부,"다관절 다자유도 복강경 수술기구인 ArtiSential, ArtiSeal, ArtiStapler, LivsCam, Stark",KOSDAQ,주권,KRX,37650.0,36962.5,48222.5,61638.75,,,91300.0,-58.762322015334064,55.42168674696124,13.92,-44.55,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,6.03,,5.4,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,-347.4,-424.63,114.02,210.64,-96.62,,,,,,,,,,,,4.0,,,120000.0,,,218.73,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,3,2,2,2,,,,,,,,의료용 기기 제조업,의료용 기기 제조업,2026-07-27,4.25,0,0,0,0,0,0,3,3,6,D,77
241710.KQ,241710,코스메카코리아,9238,우량기업부,"화장품 OEM, ODM",KOSDAQ,주권,KRX,87100.0,81315.0,76351.66666666667,80130.0,76029.0,14.561548882663194,103000.0,-15.436893203883495,53.288364249565845,31.77,0.35,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,6.16,15.61,21.92,13.0,3.5,19.29,87.91,22.24,38.25,42.68,2090 -> 4008 -> 4255,6409.0,835.0,578.0,13.03,9.02,550.35,-64.17,688.52,2955.89,-2267.37,0.5,6.83,,39.52,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,117500.0,,,34.9,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,2.11,42.68,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,8,0,16,0,15,5,5,5,54,C,78
347700.KQ,347700,스피어,8743,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,16960.0,20517.0,30868.666666666668,36742.25,26780.15,-36.66951081304624,53100.0,-68.06026365348399,29.59956709954467,-1.97,-59.18,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-98.98,1590.82,9.97,19.44,7.93,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,4.0,,,50000.0,,,194.81,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,3,1,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-27,4.25,4,0,0,0,0,0,3,1,8,D,79
101490.KQ,101490,에스앤에스텍,8736,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,45550.0,45907.5,64067.5,77228.75,67955.25,-32.97059461925311,105100.0,-56.660323501427214,38.4615384615219,-11.21,-56.33,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,91.27,24.46,15.57,14.58,2.68,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.44,7.2,200.0,41.66,OpenDART,10.06,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,10,7,9,9,0.16,50.19,25.0,4.37,8.6,-41.68,-38.67,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,8,3,20,20,15,10,5,3,84,A,80
036540.KQ,036540,SFA반도체,8683,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,5280.0,5435.25,7053.416666666667,7092.291666666667,6070.3,-13.019125908109979,11010.0,-52.043596730245234,50.664451827006886,-8.17,-46.99,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,23.78,5.68,,1.8,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,11000.0,,,108.33,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,5,3,4,4,,,21.38,6.46,9.64,,-72.14,반도체 제조업,반도체 제조업,2026-07-27,4.25,0,6,0,0,0,0,5,3,14,D,81
293490.KQ,293490,카카오게임즈,8483,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,7910.0,7862.5,9242.666666666666,11520.0,13161.2,-39.8990973467465,23500.0,-66.34042553191489,53.55805243417609,14.14,-36.41,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,4.7,,0.62,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,3.5,,,13000.0,,,64.35,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,3,2,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-27,4.25,0,10,0,0,0,0,5,1,16,D,82
086450.KQ,086450,동국제약,8403,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,18590.0,19055.5,19966.666666666668,20779.416666666668,19667.3,-5.47762021223045,29900.0,-37.826086956521735,45.39249146746834,9.16,-26.52,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,7.91,13.15,15.46,11.27,1.23,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9269.0,966.0,739.0,10.42,7.97,452.27,136.47,496.64,2939.18,-2442.54,1.08,13.67,200.0,90.22,OpenDART,3.57,5.0,False,5.0,OpenDART,,4.0,,,40000.0,,,115.17,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11014.0,OpenDART,2025.0,11011.0,7,5,6,6,1.42,18.31,34.0,5.34,7.59,-66.85,-76.97,의약품 제조업,의약품 제조업,2026-07-27,4.25,12,6,12,10,12,5,5,5,67,B,83
085660.KQ,085660,차바이오텍,8330,중견기업부,"세포치료제 개발, 제대혈 보관 등",KOSDAQ,주권,KRX,9090.0,9773.0,12313.333333333334,15824.333333333334,14930.55,-39.118116881159764,23850.0,-61.886792452830186,30.61224489784985,-13.26,-48.88,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,8.36,,1.62,-37.19,214.81,21.37,,,-,12683.0,-488.0,-1467.0,-3.85,-11.57,-725.23,-2245.89,2375.58,17383.27,-15007.69,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,8,2,7,7,,,,14.18,-9.41,,-88.58,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-27,4.25,0,6,0,0,0,0,3,1,10,D,84
099320.KQ,099320,쎄트렉아이,8235,우량기업부,"인공위성시스템, 위성지상국, 위성부분품 개발 및 제조",KOSDAQ,주권,KRX,75900.0,81590.0,117973.33333333333,149111.66666666666,118678.75,-36.04583802913327,214000.0,-64.53271028037383,40.258064516121756,-4.89,-58.82,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,93.35,37.02,11.01,67.64,3.3,6.31,73.42,20.78,,-45.98,4784 -> 722 -> 1396,2069.0,102.0,141.0,4.93,6.81,-740.17,-991.2,759.46,1739.99,-980.53,0.13,,100.0,10.95,OpenDART,-10.61,3.0,True,4.0,OpenDART,,4.0,,,160000.0,,,110.8,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,0.72,-45.98,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-27,4.25,0,0,6,16,0,10,5,1,38,D,85
083450.KQ,083450,GST,8109,우량기업부,"GasScrubber,Chiller",KOSDAQ,주권,KRX,44400.0,46325.0,52760.833333333336,42125.0,35830.75,23.91591021678307,66500.0,-33.23308270676692,45.23809523807513,-5.93,-5.83,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,0.82,8.6,22.09,14.76,2.55,16.15,26.8,4.14,1.02,13.24,1916 -> 2437 -> 2457,3472.0,592.0,456.0,17.05,13.13,415.92,286.86,718.89,816.55,-97.66,1.46,25.68,650.0,116.27,OpenDART,29.4,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,20,15,19,19,18.0,13.24,30.0,7.35,7.42,-50.8,-65.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,8,3,16,0,8,2,5,5,47,C,86
204270.KQ,204270,제이앤티씨,8081,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,13970.0,15810.0,18325.0,18895.916666666668,20242.05,-30.985250999775214,29450.0,-52.56366723259762,41.59566227725931,-20.08,-33.79,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,39.18,2.63,,3.59,-31.32,121.3,-32.03,,,-,1857.0,-780.0,-916.0,-42.0,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,4.0,,,26000.0,,,86.11,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,10,8,9,9,,,19.79,4.37,9.7,,-17.85,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,3,8,D,87
090710.KQ,090710,휴림로봇,8022,중견기업부,제조업용로봇및서비스로봇,KOSDAQ,주권,KRX,6710.0,7031.0,9795.5,11359.5,9629.825,-30.320644456155748,21500.0,-68.7906976744186,44.919786096144584,-9.57,-48.86,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,6.68,,5.81,-13.42,36.13,26.45,,,-,1683.0,-173.0,-301.0,-10.28,-17.88,-230.17,-245.91,160.03,734.47,-574.44,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,20,16,19,19,,,29.0,7.35,8.9,,-20.95,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,88
038500.KQ,038500,삼표시멘트,8007,우량기업부,시멘트 제품,KOSDAQ,주권,KRX,7420.0,7995.5,10919.333333333334,13269.083333333334,9482.075,-21.74708594901433,20200.0,-63.26732673267327,38.442211055141165,-11.14,-54.37,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-38.34,9.33,4.26,16.23,1.02,5.29,84.0,-14.4,-26.28,9.89,313 -> 613 -> 378,6769.0,766.0,408.0,11.32,6.03,938.53,485.75,822.95,6604.66,-5781.71,1.63,31.84,121.0,129.9,OpenDART,10.37,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,9.89,,,,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-07-27,4.25,8,8,6,0,8,0,5,1,36,D,89
388210.KQ,388210,씨엠티엑스,8003,벤처기업부,반도체 장비용 소모성 부품,KOSDAQ,주권,KRX,82800.0,85410.0,105946.66666666667,122606.66666666667,,,164400.0,-49.63503649635037,50.7223113964573,-7.38,-45.45,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,247.81,,6.68,13.0,4.12,-35.89,51.01,47.75,119.49,,891 -> 3099,1606.0,518.0,-215.0,32.25,-13.39,361.94,350.56,929.82,930.4,-0.58,,,,,,,,,,,,4.0,,,200667.0,,,142.35,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,10,7,9,9,0.05,,25.0,4.37,9.7,-48.0,-5.72,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,8,0,0,20,0,10,5,3,46,C,90
