yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
TMUS,TMUS,T-모바일 US,177.36625121,2026-09-24,Naver exchange listing (USD),165.35000610351562,176.64450073242188,180.01400044759114,184.4559169769287,192.27650024414064,-14.00404839199561,272.8299865722656,-39.39448952041103,20.73325776068586,-7.94,-1.42,daily_close,일봉 종가,2026-09-25 15:26 KST,165.5,0.09071296700797997,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.47,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,47.19,4.98,Finnhub,yfinance,,,2026-09-16,,,,,3.54,18.43,18.84,6.78,29.85,8,7,7,7,-0.28,-49.39,2026-09-24,5.16,4,0,16,0,12,5,1,5,43,C,86
PEP,PEP,펩시코,174.910853158,2026-09-24,Naver exchange listing (USD),128.14999389648438,135.71499938964843,138.36766611735027,143.84199968973795,147.88479965209962,-13.344715482619957,176.10000610351562,-27.228853234022683,9.70794835731229,-9.87,-5.35,daily_close,일봉 종가,2026-09-25 15:26 KST,,,137.0,23.05,81.49,16.984272,8.010756,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.62,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.38,22.0,0.0,155.0,183.0,124.0,20.95,0.48,Finnhub,yfinance,,,2026-09-22,,,,,0.12,-4.36,26.16,9.78,29.72,6,5,4,4,-35.08,-18.09,2026-09-24,5.16,8,0,20,20,0,10,1,5,64,B,87
ABT,ABT,애보트 래보라토리,174.889839727,2026-09-24,Naver exchange listing (USD),101.06999969482422,105.49200019836425,104.66699981689453,97.7814167022705,104.74489994049073,-3.508428809187223,140.22000122070312,-27.920411628193957,20.71318089315551,-11.42,11.38,daily_close,일봉 종가,2026-09-25 15:26 KST,101.2,0.12862402846375134,-47.5,26.29,81.82,33.343136,3.4543114,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.49,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.48,25.0,3.03,120.26,135.0,103.0,18.99,-0.22,Finnhub,yfinance,,,2026-09-16,,,,,,6.82,30.97,6.95,18.06,12,11,10,10,7.66,-50.3,2026-09-24,5.16,0,0,12,0,4,0,1,5,22,D,88
BLK,BLK,블랙록,174.410061862,2026-09-24,Naver exchange listing (USD),1073.449951171875,1094.042498779297,1093.9465006510416,1065.287998453776,1061.3911520385743,1.1361314921591155,1202.5899658203125,-10.738490950267352,37.93386022656035,-8.5,11.64,daily_close,일봉 종가,2026-09-25 15:26 KST,1073.45,4.548709978715779e-06,19.6,23.27,84.46,25.44544,2.904596,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.14,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,0.0,1323.31,1488.0,1190.0,23.28,6.33,Finnhub,yfinance,,,2026-09-22,,,,,1.3,-1.66,15.34,2.65,14.66,17,16,16,16,65.88,9.61,2026-09-24,5.16,0,3,12,10,0,8,5,5,43,C,89
T,T,AT&T,174.393214793,2026-09-24,Naver exchange listing (USD),25.450000762939453,25.734500026702882,24.08083333969116,24.39191665649414,25.147349920272827,1.2035098872292729,29.6200008392334,-14.078325314462989,42.1276663565326,-1.62,22.95,daily_close,일봉 종가,2026-09-25 15:26 KST,,,6.2,9.87,68.45,8.749175,1.6510962,18.34,129.054,2.3,3.63,24.22,1.97 -> 1.49 -> 3.04,125648000000.0,25000000000.0,21953000000.0,19.9,17.47,40284000000.0,19442000000.0,18234000000.0,155043000000.0,-136809000000.0,4.36,36.63,1.11,,yfinance,-6.35,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,57.14,3.92,23.0,0.0,28.71,36.0,20.0,12.81,4.81,Finnhub,yfinance,,,2026-09-16,,,,,1.41,24.22,18.84,6.78,29.85,8,7,7,7,-53.56,-75.65,2026-09-24,5.16,12,6,16,10,12,5,5,5,71,A,90
SCHW,SCHW,찰스 슈왑,172.051610186,2026-09-24,Naver exchange listing (USD),99.48999786376953,106.42849998474121,105.74249992370605,98.4369997660319,98.25559986114501,1.2563131306194961,113.6500015258789,-12.459307938403365,19.8338017894646,-9.05,7.82,daily_close,일봉 종가,2026-09-25 15:26 KST,98.6534,-0.8408864023849612,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.29,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,25.59,0.93,Finnhub,yfinance,,,2026-09-16,,,,,0.47,35.3,15.34,2.65,13.1,17,16,16,16,30.88,63.01,2026-09-24,5.16,4,0,20,20,15,10,1,5,75,A,91
ETN,ETN,이튼,170.896,2026-09-24,Naver exchange listing (USD),440.0,412.46549835205076,416.1356669108073,410.3680002848307,386.31255096435547,13.897412574772442,459.9599914550781,-4.339506006149561,65.90740300623776,4.9,3.26,daily_close,일봉 종가,2026-09-25 15:26 KST,,,-15.9,29.38,87.9,44.386337,8.350049,19.68,105.059,21.4,12.46,14.15,8.02 -> 9.5 -> 10.45,27448000000.0,5209000000.0,4087000000.0,18.98,14.89,4472000000.0,3553000000.0,622000000.0,10532000000.0,-9910000000.0,1.0,43.58,4.4,,yfinance,8.69,10.0,False,10.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,81.82,4.48,25.0,3.03,479.57,534.0,333.0,8.99,0.69,Finnhub,yfinance,,,2026-09-22,,,,,,14.15,34.42,15.34,43.96,8,6,7,6,28.96,-45.57,2026-09-24,5.16,0,0,16,0,8,0,1,0,25,D,92
SCCO,SCCO,서던 코퍼,170.202800224,2026-09-24,Naver exchange listing (USD),201.5800018310547,200.18149948120117,190.36998952229817,185.1061996459961,179.8738208770752,12.06744864157491,219.6999969482422,-8.24760826986096,52.183176965279095,-5.69,17.07,daily_close,일봉 종가,2026-09-25 15:26 KST,,,71.6,22.26,9.76,29.694153,13.484477,49.9,67.863,40.6,26.05,32.97,2.88 -> 4.05 -> 5.08,13420000000.0,7001800000.0,4334900000.0,52.17,32.3,4752100000.0,3426800000.0,4304600000.0,7413500000.0,-3108900000.0,2.18,54.16,4.4,,yfinance,-3.43,10.0,False,10.0,yfinance dividend history,Basic Materials,Copper,5.56,2.22,17.0,0.0,171.44,275.0,138.34,-14.95,2.21,Finnhub,yfinance,,,2026-09-22,,,,,0.41,32.97,,,,3,2,2,2,,,2026-09-24,5.16,0,0,20,20,15,10,5,0,70,A,93
WELL,WELL,웰타워,168.373228003,2026-09-24,Naver exchange listing (USD),233.61000061035156,235.3144989013672,236.8228327433268,224.29699948628743,212.9335496520996,9.710283321737732,252.07000732421875,-7.3233650087229405,36.78284140175145,-3.29,2.93,daily_close,일봉 종가,2026-09-25 15:26 KST,233.61,-2.6126944362951817e-07,35.6,135.35,100.85,102.911896,3.6183262,3.84,41.375,39.1,-69.0,45.12,0.66 -> 1.57 -> 1.39,10667136000.0,355168000.0,936845000.0,3.33,8.78,2881677000.0,2847878000.0,5033678000.0,21380295000.0,-16346617000.0,1.46,132.74,3.4,,yfinance,4.94,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Healthcare Facilities,82.14,4.32,22.0,0.0,262.05,292.0,219.0,12.17,-18.03,Finnhub,yfinance,,,2026-09-25,,,,,2.89,45.12,,,,1,0,0,0,,,2026-09-24,5.16,0,0,0,0,15,10,5,0,30,D,94
MCD,MCD,맥도날드,167.725195678,2026-09-24,Naver exchange listing (USD),237.02000427246094,253.4985008239746,265.1716677347819,275.617750676473,292.20130043029786,-18.884685344170794,341.05999755859375,-30.50489474898294,20.02119479170807,-11.21,-12.32,daily_close,일봉 종가,2026-09-25 15:26 KST,,,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,3.14,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,33.06,0.09,Finnhub,yfinance,,,2026-09-22,,,,,3.72,1.67,20.75,15.65,12.4,6,5,5,5,2.22,,2026-09-24,5.16,4,0,0,0,0,5,1,5,15,D,95
UNP,UNP,유니온 퍼시픽,162.818271737,2026-09-24,Naver exchange listing (USD),274.07000732421875,285.9470016479492,291.8353332519531,277.518834177653,263.61390075683596,3.966447344909844,310.6199951171875,-11.766785257716442,28.06864772509256,-11.77,0.76,daily_close,일봉 종가,2026-09-25 15:26 KST,,,6.6,19.42,91.3,23.088617,8.682585,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,2.07,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,0.0,329.25,375.0,245.0,20.13,1.49,Finnhub,yfinance,,,2026-09-16,,,,,3.5,7.07,34.72,15.34,33.96,8,6,7,6,-33.5,-43.4,2026-09-24,5.16,4,0,20,0,4,5,3,5,41,C,96
WDC,WDC,웨스턴 디지털,162.355192493,2026-09-24,Naver exchange listing (USD),450.30999755859375,450.29649810791017,488.290998840332,490.4258316040039,391.82904861450197,14.925118275655928,746.22998046875,-39.65533289405926,52.22799774829649,-3.96,-29.5,daily_close,일봉 종가,2026-09-25 15:26 KST,,,984.1,18.09,91.91,16.733929,,130.85,13.436,43.8,115.92,,5.12 -> 26.92,12919000000.0,4599000000.0,9298000000.0,35.6,71.97,3929000000.0,3511000000.0,1579000000.0,1052000000.0,527000000.0,0.13,1.86,0.6,,yfinance,,1.0,,6.0,yfinance dividend history,Technology,Computer Hardware,77.42,,24.0,-5.91,664.92,1050.0,420.0,47.66,10.3,Finnhub,yfinance,,,2026-09-25,,,,,0.02,,39.22,15.02,35.18,33,31,31,31,-57.33,,2026-09-24,5.16,8,0,20,20,0,10,5,5,68,B,97
PFE,PFE,화이자,161.927726663,2026-09-24,Naver exchange listing (USD),28.40999984741211,28.015499782562255,26.456666533152262,26.269666624069213,26.320549993515016,7.938473376931341,30.190000534057617,-5.895994220462079,41.80328805973637,0.39,17.98,daily_close,일봉 종가,2026-09-25 15:26 KST,28.43,0.07039828474237803,-3.55,27.18,69.12,36.597404,1.885202,5.01,74.253,2.6,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.05,226.32,1.72,,yfinance,2.44,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,38.89,3.54,26.0,0.0,28.88,35.75,25.0,1.65,16.3,Finnhub,yfinance,,,2026-09-24,,,,,,91.72,30.97,6.95,18.06,12,11,10,10,18.17,-72.87,2026-09-24,5.16,0,3,6,0,15,0,5,0,29,D,98
UBS,UBS,UBS 그룹 AG,158.842438247,2026-09-24,Naver exchange listing (USD),48.459999084472656,52.905500411987305,52.84433358510335,49.29466683069865,46.833700065612796,3.472497403752977,55.720001220703125,-13.029436427099302,17.418794851427563,-11.12,-2.22,daily_close,일봉 종가,2026-09-25 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-25,,,,,,,,,,2,0,0,0,,,2026-09-24,5.16,0,0,0,0,0,0,1,5,6,D,99
BBVA,BBVA,방코 빌바오 비스카야 아르헨타리아 ADR,158.7260724,2026-09-24,Naver exchange listing (USD),28.469999313354492,28.897999954223632,27.697833410898845,25.271750052769978,24.37945001602173,16.77867751177541,29.639999389648438,-3.9473687597394473,40.10151226292573,-1.93,13.61,daily_close,일봉 종가,2026-09-25 15:26 KST,28.37,-0.3512445232395361,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-25,,,,,,,,,,2,0,0,0,,,2026-09-24,5.16,0,0,0,0,0,0,5,0,5,D,100
