yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,dividend_year,dividend_report_code,dividend_history_years,dividend_history_source,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,dart_source,dart_year,dart_fs_div,dart_report_code,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
031330.KQ,031330,에스에이엠티,10899,우량기업부,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",KOSDAQ,주권,KRX,10900.0,6484.025,68.10545918623079,18860.0,-42.20572640509014,21.076746849908915,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,39.34,6.2,9.39,3.9,1.61,16.55,183.14,30.01,68.99,51.79,329 -> 544 -> 758,37566.0,1139.0,758.0,3.03,2.02,-1202.55,-1206.28,983.32,8901.87,-7918.55,2.11,29.6,230.0,224.35,OpenDART,3.56,5.0,True,,,,,,,,,0.1,51.79,2025.0,11011.0,5.0,OpenDART,21.95,4.03,13.58,2,,,,,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-08,4.25,15,6,16,20,15,10,1,5,88,S,72
323280.KQ,323280,태성,10673,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,33700.0,50853.5,-33.73120827475002,89700.0,-62.430323299888514,32.36040609135905,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,103.42,5.15,,10.14,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,96.1,12.17,7.15,21,,-16.68,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,73
475830.KQ,475830,오름테라퓨틱,10327,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,45350.0,79819.5,-43.18430959853169,143700.0,-68.44119693806542,31.590656284751006,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,,7.93,,11.04,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,97.08,22.77,-33.24,8,,-51.52,OpenDART,2025.0,CFS,11011,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,74
347700.KQ,347700,스피어,9665,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,18750.0,26310.75,-28.73635301160172,53100.0,-64.68926553672316,37.632508833906755,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-98.98,1590.82,8.69,31.91,13.02,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,,,,,,,,,,,,19.45,5.4,-10.03,4,64.06,141.11,OpenDART,2025.0,CFS,11011,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-08,4.25,0,0,0,0,0,0,5,1,6,D,75
437730.KQ,437730,삼현,9575,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,28450.0,45750.2,-37.81447949954317,73200.0,-61.13387978142077,24.31192660549418,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,19.27,100.86,2.21,213.82,9.06,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,1.0,False,,,,,,,,,11.1,-5.72,2025.0,11011.0,1.0,OpenDART,213.82,9.06,8.46,1,,,OpenDART,2025.0,CFS,11011,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-08,4.25,0,0,6,0,0,8,1,1,16,D,76
166090.KQ,166090,하나머티리얼즈,9513,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,46200.0,55239.0,-16.363438874708088,81100.0,-43.033292231812574,28.364389233946227,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,20.8,21.83,22.54,26.57,2.66,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.65,15.1,300.0,57.87,OpenDART,-15.91,5.0,True,,,,,,,,,1.28,5.86,2025.0,11011.0,5.0,OpenDART,26.33,29.39,-19.3,5,0.91,-90.95,,,,,반도체 제조업,반도체 제조업,2026-07-08,4.25,0,3,6,10,4,8,3,5,39,D,77
101490.KQ,101490,에스앤에스텍,9195,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,41400.0,68534.25,-39.59224767178455,105100.0,-60.60894386298763,17.584097859319698,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,91.27,24.46,14.54,19.58,3.6,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.48,7.2,200.0,41.66,OpenDART,18.92,5.0,False,,,,,,,,,0.21,50.19,2025.0,11011.0,5.0,OpenDART,49.52,5.95,5.05,7,-60.46,-39.5,,,,,전자부품 제조업,전자부품 제조업,2026-07-08,4.25,4,0,20,20,15,10,1,1,71,A,78
085660.KQ,085660,차바이오텍,9185,중견기업부,"세포치료제 개발, 제대혈 보관 등",KOSDAQ,주권,KRX,9760.0,15049.7,-35.14820893439737,23850.0,-59.07756813417191,25.555555555476047,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,,8.35,,1.95,-37.19,214.81,21.37,,,-,12683.0,-488.0,-1467.0,-3.85,-11.57,-725.23,-2245.89,2375.58,17383.27,-15007.69,,,,,,,,,,,,,,,,,,,,,,,97.08,22.77,-33.24,8,,-91.44,OpenDART,2025.0,CFS,11011,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-08,4.25,0,3,0,0,0,0,3,3,9,D,79
293490.KQ,293490,카카오게임즈,8794,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,8200.0,13660.45,-39.972694896581004,23500.0,-65.1063829787234,44.409448818799724,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,5.12,,0.61,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,,,,,,,,,,,,19.45,5.4,-10.03,4,,-88.7,OpenDART,2025.0,CFS,11011,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-08,4.25,0,10,0,0,0,0,5,1,16,D,80
491000.KQ,491000,리브스메드,8626,기술성장기업부,"다관절 다자유도 복강경 수술기구인 ArtiSential, ArtiSeal, ArtiStapler, LivsCam, Stark",KOSDAQ,주권,KRX,34500.0,58445.25,-40.97039537002579,91300.0,-62.21248630887185,37.580645161273345,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,6.72,,5.26,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,-347.4,-424.63,114.02,210.64,-96.62,,,,,,,,,,,,,,,,,,,,,,,22.0,13.09,19.41,3,,-59.82,OpenDART,2025.0,CFS,11011,의료용 기기 제조업,의료용 기기 제조업,2026-07-08,4.25,0,0,0,0,0,0,5,1,6,D,81
241710.KQ,241710,코스메카코리아,8586,우량기업부,"화장품 OEM, ODM",KOSDAQ,주권,KRX,77600.0,75080.5,3.3557315148407376,103000.0,-24.660194174757283,62.83783783781802,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,6.16,15.61,22.76,12.0,3.39,19.29,87.91,22.24,38.25,42.68,2090 -> 4008 -> 4255,6409.0,835.0,578.0,13.03,9.02,550.35,-64.17,688.52,2955.89,-2267.37,0.5,6.83,,39.52,OpenDART,,0.0,False,,,,,,,,,1.95,42.68,2025.0,11011.0,0.0,OpenDART,35.49,4.18,10.92,3,-66.19,-18.9,OpenDART,2025.0,CFS,11011,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-08,4.25,12,0,16,5,15,5,3,5,61,B,82
204270.KQ,204270,제이앤티씨,8515,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,14720.0,20625.5,-28.632033162832414,29450.0,-50.0169779286927,46.42502482618421,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,39.18,2.76,,4.21,-31.32,121.3,-32.03,,,-,1857.0,-780.0,-916.0,-42.0,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,,,,,,,,,,,,49.52,5.95,5.05,7,,-29.24,OpenDART,2025.0,CFS,11011,전자부품 제조업,전자부품 제조업,2026-07-08,4.25,0,0,0,0,0,0,5,3,8,D,83
086450.KQ,086450,동국제약,8462,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,18260.0,19704.15,-7.3291666983858805,29900.0,-38.929765886287626,49.491869918628765,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,7.91,13.15,16.15,12.23,1.34,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9269.0,966.0,739.0,10.42,7.97,687.6,227.63,561.79,2991.58,-2429.79,1.1,13.67,200.0,90.22,OpenDART,2.67,5.0,False,,,,,,,,,1.55,18.31,2025.0,11011.0,5.0,OpenDART,108.15,6.76,1.96,7,-88.69,-80.18,,,,,의약품 제조업,의약품 제조업,2026-07-08,4.25,8,6,12,5,12,5,5,5,58,B,84
038500.KQ,038500,삼표시멘트,8385,우량기업부,시멘트 제품,KOSDAQ,주권,KRX,7770.0,9222.675,-15.751124267091699,20200.0,-61.53465346534654,22.588235294043244,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-38.34,9.33,3.8,20.04,1.27,5.29,84.0,-14.4,-26.28,9.89,313 -> 613 -> 378,6769.0,766.0,408.0,11.32,6.03,938.53,485.75,822.95,6604.66,-5781.71,1.56,31.84,121.0,129.9,OpenDART,12.7,5.0,False,,,,,,,,,,9.89,2025.0,11011.0,5.0,OpenDART,24.52,3.68,9.4,2,,,,,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-07-08,4.25,4,6,6,0,8,0,1,1,26,D,85
232140.KQ,232140,와이씨,8335,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,10160.0,16440.65,-38.20195673528723,23700.0,-57.13080168776371,20.64056939498353,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,75.37,55.92,8.18,32.0,2.9,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.0,170.0,290.0,6.24,10.64,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,,,,,,0.42,19.34,,,,,96.1,12.17,7.15,21,-66.7,-76.17,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,3,6,20,12,10,1,3,55,B,86
099320.KQ,099320,쎄트렉아이,8224,우량기업부,"인공위성시스템, 위성지상국, 위성부분품 개발 및 제조",KOSDAQ,주권,KRX,74100.0,117836.25,-37.11612513127327,214000.0,-65.37383177570094,27.858880778584066,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,93.35,37.02,11.94,60.0,4.13,6.31,73.42,20.78,,-45.98,4784 -> 722 -> 1396,2069.0,102.0,141.0,4.93,6.81,-740.17,-991.2,759.46,1739.99,-980.53,0.13,,100.0,10.95,OpenDART,-10.61,4.0,True,,,,,,,,,0.64,-45.98,2025.0,11011.0,4.0,OpenDART,60.0,4.13,6.31,1,,,OpenDART,2025.0,CFS,11011,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-08,4.25,0,0,6,20,0,10,3,1,40,C,87
036540.KQ,036540,SFA반도체,8223,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,5000.0,5974.75,-16.314490146031215,11010.0,-54.586739327883734,21.938775510125737,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,23.78,8.79,,2.0,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,,,,,,,,,,,,26.33,29.39,-19.3,5,,-93.19,OpenDART,2025.0,CFS,11011,반도체 제조업,반도체 제조업,2026-07-08,4.25,0,3,0,0,0,0,1,3,7,D,88
019210.KQ,019210,와이지-원,8182,우량기업부,"엔드밀, 탭, 드릴",KOSDAQ,주권,KRX,22000.0,10217.35,115.32001937880175,26700.0,-17.60299625468165,50.22361359567517,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,50.78,9.18,27.17,17.94,1.82,6.14,170.78,11.2,19.18,-0.37,685 -> 451 -> 680,6394.0,665.0,253.0,10.4,3.96,383.09,-187.32,563.85,7419.77,-6855.92,0.86,27.9,190.0,70.67,OpenDART,1.36,5.0,True,,,,,,,,,0.35,-0.37,2025.0,11011.0,5.0,OpenDART,17.94,1.82,6.14,1,,,,,,,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,2026-07-08,4.25,8,3,6,20,0,10,5,5,57,B,89
417200.KQ,417200,LS머트리얼즈,8138,중견기업부,울트라커패시터(셀 및 모듈),KOSDAQ,주권,KRX,12030.0,16064.9,-25.11624722220493,31250.0,-61.504000000000005,29.332129963861846,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-92.86,746.84,8.17,,5.81,0.24,33.22,8.09,-101.61,-83.26,214 -> 84 -> 6,1536.0,-1.0,-10.0,-0.07,-0.65,56.41,-180.83,574.27,684.56,-110.29,0.18,,22.0,14.88,OpenDART,0.0,2.0,False,,,,,,,,,,-83.26,2025.0,11011.0,2.0,OpenDART,49.52,5.95,5.05,7,,-2.35,OpenDART,2025.0,CFS,11011,전자부품 제조업,전자부품 제조업,2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,90
100790.KQ,100790,미래에셋벤처투자,8021,우량기업부,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,KOSDAQ,주권,KRX,15100.0,22753.85,-33.637604185665275,67400.0,-77.59643916913946,16.537966537951647,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,263.75,20.88,7.28,23.97,2.68,8.47,190.79,2.52,123.57,12.85,457 -> 160 -> 582,2398.0,351.0,309.0,14.64,12.89,488.15,486.97,724.58,7218.06,-6493.48,,,,,,2.41,2.0,False,,,,,,,,,0.09,12.85,,,2.0,OpenDART,78.03,2.9,2.46,3,-69.28,-7.59,OpenDART,2025.0,CFS,11011,기타 금융업,기타 금융업,2026-07-08,4.25,4,3,6,20,8,10,1,1,53,C,91
328130.KQ,328130,루닛,7959,기술성장기업부,Lunit INSIGHT,KOSDAQ,주권,KRX,10350.0,17923.525,-42.25466251755724,39280.0,-73.65071283095723,29.99999999994246,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,,12.06,,5.58,-31.57,169.16,53.32,,,-,831.0,-831.0,-474.0,-100.0,-57.04,-551.75,-648.09,141.11,2324.79,-2183.68,,,,,,,,,,,,,,,,,,,,,,,19.45,5.4,-10.03,4,,3.33,OpenDART,2025.0,CFS,11011,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,92
281740.KQ,281740,레이크머티리얼즈,7953,우량기업부,"LED, 반도체 소재 및 석유화학촉매",KOSDAQ,주권,KRX,12100.0,17526.05,-30.959913956653097,27550.0,-56.07985480943739,23.66127023657144,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-63.09,69.3,10.14,76.47,6.76,5.8,161.94,1.8,-40.09,-43.54,367 -> 317 -> 117,1412.0,133.0,78.0,9.42,5.52,154.78,18.13,206.47,2199.93,-1993.46,0.25,25.6,30.0,19.72,OpenDART,-40.0,2.0,True,,,,,,,,,,-43.54,2025.0,11011.0,2.0,OpenDART,35.49,4.18,10.92,3,115.47,61.72,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-08,4.25,0,0,6,0,0,0,1,3,10,D,93
122870.KQ,122870,와이지엔터테인먼트,7850,우량기업부,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",KOSDAQ,주권,KRX,41500.0,65226.75,-36.3757967398345,107400.0,-61.35940409683427,40.980392156840246,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,99.19,32.29,11.97,14.0,1.58,7.41,28.88,49.47,,-22.48,3285 -> 991 -> 1974,5454.0,713.0,537.0,13.07,9.85,909.09,822.28,1682.2,1879.34,-197.14,0.72,15.08,300.0,55.64,OpenDART,4.66,5.0,True,,,,,,,,,0.14,-22.48,2025.0,11011.0,5.0,OpenDART,13.33,2.03,26.09,3,5.03,-22.17,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-08,4.25,8,6,6,20,0,10,5,1,56,B,94
083450.KQ,083450,GST,7795,우량기업부,"GasScrubber,Chiller",KOSDAQ,주권,KRX,40350.0,34507.5,16.931101934362093,66500.0,-39.32330827067669,29.89417989416883,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,0.82,8.6,22.55,18.21,3.15,16.15,26.8,4.14,1.02,13.24,1916 -> 2437 -> 2457,3472.0,592.0,456.0,17.05,13.13,415.92,286.86,718.89,816.55,-97.66,1.61,25.68,650.0,116.27,OpenDART,21.32,5.0,True,,,,,,,,,22.21,13.24,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,-81.05,-74.12,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,4,0,16,0,8,2,3,5,38,D,95
090710.KQ,090710,휴림로봇,7795,중견기업부,제조업용로봇및서비스로봇,KOSDAQ,주권,KRX,6520.0,9427.8,-30.842826534292193,21500.0,-69.67441860465117,17.35537190078628,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,6.85,,7.77,-13.42,36.13,26.45,,,-,1683.0,-173.0,-301.0,-10.28,-17.88,-230.17,-245.91,160.03,734.47,-574.44,,,,,,,,,,,,,,,,,,,,,,,96.1,12.17,7.15,21,,-36.15,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,0,0,0,0,1,1,2,D,96
056190.KQ,056190,SFA,7702,우량기업부,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",KOSDAQ,주권,KRX,20700.0,26666.5,-22.374514840717755,35650.0,-41.935483870967744,26.339285714252796,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,37.83,21.28,12.93,15.32,0.66,6.11,49.77,-20.26,,,1113 -> 1534,16310.0,859.0,521.0,5.27,3.19,1516.38,568.22,2959.24,7516.75,-4557.51,4.59,48.5,950.0,267.07,OpenDART,-5.07,5.0,True,,,,,,,,,0.4,,2025.0,11011,5.0,OpenDART,96.1,12.17,7.15,21,-84.06,-94.58,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,8,10,6,20,0,10,3,5,62,B,97
065350.KQ,065350,신성델타테크,7585,우량기업부,"세탁기, 자동차, 에어컨 및 LCD 부품",KOSDAQ,주권,KRX,26200.0,56229.25,-53.40503385693389,121700.0,-78.47165160230074,24.137931034469048,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,73.25,81.02,4.45,36.96,3.32,9.51,161.32,7.19,4.53,,456 -> 790,9454.0,277.0,242.0,2.93,2.56,143.76,-801.57,706.02,5756.98,-5050.96,0.46,13.6,120.0,32.98,OpenDART,0.0,5.0,False,,,,,,,,,0.5,,2025.0,11011.0,5.0,OpenDART,36.96,3.32,9.51,1,,,,,,,가정용 기기 제조업,가정용 기기 제조업,2026-07-08,4.25,0,0,6,20,0,10,1,1,38,D,98
388720.KQ,388720,유일로보틱스,7504,벤처기업부,"취출로봇, 사출장비 및 자동화시스템",KOSDAQ,주권,KRX,61300.0,91201.5,-32.78619320954151,150700.0,-59.32315859323158,32.27611940297665,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,,15.03,,9.14,-26.71,20.64,4.83,-3250.0,,-,369.0,-126.0,-247.0,-34.15,-66.94,-112.68,-195.79,28.12,185.17,-157.05,,,,,,,,,,,,,,,,,,,,,,,96.1,12.17,7.15,21,,-24.9,OpenDART,2025.0,OFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,0,0,0,0,3,3,6,D,99
074600.KQ,074600,원익QnC,7439,우량기업부,반도체용 석영유리,KOSDAQ,주권,KRX,27150.0,28547.3,-4.8946835602666425,42150.0,-35.587188612099645,31.45631067959455,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-55.74,18.02,11.57,41.45,1.9,4.73,170.93,5.84,-34.22,-23.19,1451 -> 1934 -> 856,9436.0,596.0,10.0,6.32,0.11,848.49,-44.64,605.54,9752.88,-9147.34,0.48,15.2,130.0,34.17,OpenDART,-4.66,4.0,True,,,,,,,,,,-23.19,2025.0,11011.0,4.0,OpenDART,41.45,1.9,4.73,1,,,,,,,유리 및 유리제품 제조업,유리 및 유리제품 제조업,2026-07-08,4.25,0,3,0,0,0,0,3,5,11,D,100
