yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
SNDK,SNDK,샌디스크,258.669663927,2026-09-21,Naver exchange listing (USD),1766.6400146484375,1599.9477416992188,1568.605574544271,1473.6825373331706,1076.0445728302002,64.1790739208731,2335.0,-24.340898730259635,62.45918780642316,10.69,-24.34,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-144.49,,80.84,23.923532,16.026644,91.64,1.277,371.6,2359.17,,-,20248000000.0,12468000000.0,11433000000.0,61.58,56.46,11671000000.0,11494000000.0,4762000000.0,177000000.0,4585000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,84.85,4.46,23.0,0.98,2125.09,3600.0,1000.0,20.29,43.43,Finnhub,yfinance,,,2026-09-19,,,,,,,40.16,13.44,34.82,32,30,30,30,-40.43,19.25,2026-09-21,4.25,4,0,20,0,0,0,3,5,32,D,58
CRWD,CRWD,크라우드 스트라이크 홀딩스,255.318152853,2026-09-21,Naver exchange listing (USD),249.35000610351562,218.7255012512207,205.43383305867513,172.33552074432373,147.57037490844726,68.97023285209684,249.35000610351562,0.0,58.30692804849755,29.9,46.97,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-712.5,790.54,76.4,5884.5005,47.236607,1.46,15.958,25.8,,,-,4812005000.0,-293292000.0,-162502000.0,-6.1,-3.38,1612349000.0,1241490000.0,5230125000.0,820077000.0,4410048000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,73.77,4.3,50.0,-1.64,234.09,300.0,119.0,-6.12,1.13,Finnhub,yfinance,,,2026-09-15,,,,,,,37.91,13.44,36.64,32,30,30,30,15422.29,251.46,2026-09-21,4.25,0,0,0,0,0,0,3,0,3,D,59
GEV,GEV,GE 버노바,252.010161014,2026-09-21,Naver exchange listing (USD),946.219970703125,929.4070037841797,1001.1251698811849,1007.4931645711263,903.6826986694336,4.707102625326619,1174.8599853515625,-19.46104365619532,57.74614710826206,-1.11,-12.83,daily_close,일봉 종가,2026-09-22 15:38 KST,948.7704,0.2695387305110249,32.8,47.81,81.65,26.525528,20.945095,82.58,28.364,21.9,194.9,,5.58 -> 17.69,38068000000.0,1389000000.0,4884000000.0,3.65,12.83,4987000000.0,3710000000.0,8848000000.0,1172000000.0,7676000000.0,0.21,5.73,2.0,,yfinance,,2.0,False,2.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,83.33,4.46,33.0,1.93,1237.34,1450.0,940.0,30.77,-3.82,Finnhub,yfinance,,,2026-09-22,,,,,0.81,,34.97,8.68,29.69,8,6,7,6,-24.15,141.3,2026-09-21,4.25,0,0,20,16,0,10,3,5,54,C,60
TXN,TXN,텍사스 인스트루먼트,247.371400707,2026-09-21,Naver exchange listing (USD),270.8699951171875,260.9230041503906,277.21183319091796,276.31900011698406,244.3994004058838,10.830875471602196,332.2799987792969,-18.481402397891063,59.27029274798238,2.46,-13.13,daily_close,일봉 종가,2026-09-22 15:37 KST,,,51.8,25.9,91.66,41.103184,13.733712,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.24,85.41,6.08,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,48.84,3.92,31.0,2.33,324.71,400.0,225.0,19.88,6.68,Finnhub,yfinance,,,2026-09-22,,,,,0.79,-12.2,37.91,14.57,36.28,32,30,30,30,8.42,-5.74,2026-09-21,4.25,0,0,20,16,0,10,3,5,54,C,61
SAP,SAP,SAP ADR,244.276704023,2026-09-21,Naver exchange listing (USD),209.22000122070312,213.85799865722657,190.28766606648762,180.8189998626709,195.06355003356933,7.257353403389589,311.92999267578125,-32.9272573547727,38.76372386221963,-4.33,41.31,daily_close,일봉 종가,2026-09-22 15:37 KST,,,30.6,51.92,7.75,28.056555,68.702225,18.32,21.966,9.4,23.21,8.62,5.17 -> 2.65 -> 6.1,36800000000.0,9620000000.0,7161000000.0,26.14,19.46,9156000000.0,8417000000.0,8220000000.0,7476000000.0,744000000.0,1.4,37.53,2.93,,yfinance,-0.38,9.0,False,9.0,yfinance dividend history,Technology,Software - Application,76.92,4.38,12.0,0.0,247.25,319.0,177.0,18.18,-0.76,Finnhub,yfinance,,,2026-09-15,,,,,0.92,8.62,40.16,13.44,36.64,32,30,30,30,-30.14,411.18,2026-09-21,4.25,0,0,16,16,8,10,5,5,60,B,62
TMO,TMO,써모 피셔 사이언티픽,243.574722125,2026-09-21,Naver exchange listing (USD),658.760009765625,624.775503540039,580.5060033162434,529.7018343607584,538.3222007751465,22.372811081738124,658.760009765625,0.0,66.73901228585285,4.69,30.25,daily_close,일봉 종가,2026-09-22 15:37 KST,,,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.29,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,-4.15,3.16,Finnhub,yfinance,,,2026-09-16,,,,,3.63,7.16,27.8,7.55,21.96,11,10,9,9,22.75,-41.09,2026-09-21,4.25,0,0,12,0,4,5,1,0,22,D,63
KLAC,KLAC,KLA,240.365411669,2026-09-21,Naver exchange listing (USD),183.97000122070312,177.4654998779297,200.86966705322266,197.32053349812824,174.60962509155274,5.360744646374719,301.7099914550781,-39.02422643232397,56.28318869705475,-0.01,-28.91,daily_close,일봉 종가,2026-09-22 15:37 KST,,,13.8,42.83,93.85,46.286503,34.58625,87.5,96.88,15.2,12.89,34.34,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.5,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,68.57,4.14,26.0,2.86,233.77,325.0,175.0,27.07,0.76,Finnhub,yfinance,,,2026-09-16,,,,,3.35,34.34,37.91,13.44,34.82,32,30,30,30,22.1,157.34,2026-09-21,4.25,0,0,20,0,15,5,3,5,48,C,64
TM,TM,토요타자동차 ADR,227.41222273,2026-09-21,Naver exchange listing (USD),192.5,194.5614990234375,186.58599955240885,188.61783281962076,202.0198994445801,-4.712357282997101,248.2899932861328,-22.469690601602156,43.37705685337666,-2.46,15.62,daily_close,일봉 종가,2026-09-22 15:38 KST,193.0,0.2597402597402597,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.26,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,20.3,26.87,Finnhub,yfinance,,,2026-09-19,,,,,0.1,,21.75,10.56,18.46,6,5,4,4,-61.56,48.22,2026-09-21,4.25,12,0,12,20,0,10,5,5,64,B,65
C,C,씨티그룹,226.537837544,2026-09-21,Naver exchange listing (USD),135.0500030517578,134.75749893188475,135.3505003611247,132.34408321380616,124.92719982147217,8.102961760730794,145.6699981689453,-7.290447759099051,58.435827863450655,2.58,-6.85,daily_close,일봉 종가,2026-09-22 15:38 KST,134.9696,-0.059535764487901634,61.0,11.41,82.11,14.690397,1.1868778,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.98,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,155.2,176.0,129.0,14.92,11.88,Finnhub,yfinance,,,2026-09-15,,,,,0.24,31.54,16.44,2.68,13.11,18,17,17,17,-10.64,-55.71,2026-09-21,4.25,8,8,6,20,15,10,3,0,70,A,66
MRVL,MRVL,마벨 테크놀로지 그룹,225.696522,2026-09-21,Naver exchange listing (USD),257.3800048828125,228.49300079345704,222.8228332519531,208.81283353169758,159.23755027770997,61.63273325540507,316.42999267578125,-18.661311873009527,71.4165286601191,8.58,-8.49,daily_close,일봉 종가,2026-09-22 15:37 KST,,,50.0,25.69,81.81,80.08197,11.74053,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.09,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,289.04,400.0,210.0,12.3,-0.06,Finnhub,yfinance,,,2026-09-19,,,,,1.6,,37.91,14.87,36.64,32,30,30,30,111.24,-21.05,2026-09-21,4.25,0,0,16,5,0,10,1,5,37,D,67
BHP,BHP,BHP 그룹 ADR,218.795746407,2026-09-21,Naver exchange listing (USD),86.08999633789062,90.91399917602538,87.11833318074544,84.99841658274333,78.16829977035522,10.134154882232266,98.69000244140625,-12.767256856636964,27.768309007816953,-11.27,6.07,daily_close,일봉 종가,2026-09-22 15:38 KST,86.0,-0.10453750925647919,-9.0,15.31,4.63,21.953367,4.2268553,24.0,50.473,18.3,33.67,11.46,3.11 -> 3.55 -> 3.86,58760000000.0,25501000000.0,9833000000.0,43.4,16.73,21778000000.0,11929000000.0,18445000000.0,27121000000.0,-8676000000.0,4.6,68.84,3.96,,yfinance,-45.5,9.0,True,9.0,yfinance dividend history,Basic Materials,Other Industrial Metals & Mining,30.77,2.88,6.0,-1.23,76.25,91.0,61.5,-11.43,-3.21,Finnhub,yfinance,,,2026-09-15,,,,,,11.46,,,,3,2,2,2,,,2026-09-21,4.25,4,0,20,0,8,0,3,5,40,C,68
IBM,IBM,IBM(인터내셔널 비지니스 머신),218.509229073,2026-09-21,Naver exchange listing (USD),231.92999267578125,235.97849807739257,240.8506652832031,245.69558245340983,259.2698494720459,-10.544942596270685,329.2300109863281,-29.553811944132708,48.38440775738596,-1.59,-10.2,daily_close,일봉 종가,2026-09-22 15:38 KST,231.4,-0.2285140742974669,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.91,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,5.79,3.33,Finnhub,yfinance,,,2026-09-19,,,,,,17.14,40.16,14.87,36.64,32,30,30,30,-48.78,-56.84,2026-09-21,4.25,4,0,20,0,12,0,5,5,46,C,69
AMGN,AMGN,암젠,212.554879086,2026-09-21,Naver exchange listing (USD),393.1600036621094,411.2184997558594,394.82349955240886,368.19758427937825,360.6219010925293,9.02277495376837,444.1199951171875,-11.474374496836512,33.08145735927978,-10.51,11.43,daily_close,일봉 종가,2026-09-22 15:37 KST,,,64.9,24.13,85.0,23.700314,17.375114,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.56,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,46.51,3.41,29.0,-2.33,388.03,457.0,225.0,-1.3,8.95,Finnhub,yfinance,,,2026-09-16,,,,,0.37,6.74,32.16,6.34,14.15,11,10,9,9,-26.3,174.06,2026-09-21,4.25,4,0,20,20,4,10,3,5,66,B,70
AXP,AXP,아메리칸 익스프레스,211.77041053,2026-09-21,Naver exchange listing (USD),313.5899963378906,325.5685012817383,337.7719991048177,328.3343325297038,335.32984954833984,-6.483124970750712,384.8900146484375,-18.524777364170657,32.4140730305551,-6.67,-8.43,daily_close,일봉 종가,2026-09-22 15:38 KST,313.59,1.167801713305613e-06,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.21,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,19.44,2.13,Finnhub,yfinance,,,2026-09-19,,,,,1.83,17.13,15.53,2.63,13.1,18,17,17,17,29.6,152.7,2026-09-21,4.25,4,0,20,5,12,5,3,5,54,C,71
LIN,LIN,린드,210.898424573,2026-09-21,Naver exchange listing (USD),457.5,474.73400115966797,495.07233276367185,500.44108352661135,483.12564971923825,-5.304137698780895,546.6400146484375,-16.306895261914995,15.505368139290766,-6.17,-12.4,daily_close,일봉 종가,2026-09-22 15:37 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.4,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,19.62,-0.19,Finnhub,yfinance,,,2026-09-22,,,,,2.8,7.72,,,,3,2,2,2,,,2026-09-21,4.25,0,0,16,0,4,5,1,5,31,D,72
SAN,SAN,방코 산탄데르 ADR,209.37302,2026-09-21,Naver exchange listing (USD),14.619999885559082,14.680500030517578,14.262833293279012,13.288083306948344,12.701599979400635,15.103608279820607,15.050000190734863,-2.8571448486791358,50.882344976868886,0.21,9.27,daily_close,일봉 종가,2026-09-22 15:37 KST,,,8.7,7.38,3.54,14.362745,1.66187,13.11,,10.2,,17.58,0.65 -> 0.77 -> 0.9,60023000000.0,,14101000000.0,,23.49,-14835000000.0,-22494000000.0,179296000000.0,326212000000.0,-146916000000.0,1.92,25.25,0.28,,yfinance,3.14,5.0,True,9.0,yfinance dividend history,Financial Services,Banks - Diversified,75.86,,3.0,0.0,14.79,15.78,13.0,1.16,11.19,Finnhub,yfinance,,,2026-09-22,,,,,1.65,17.58,16.44,2.68,13.1,18,17,17,17,-12.64,-37.99,2026-09-21,4.25,8,6,12,5,12,5,5,0,53,C,73
TTE,TTE,토탈에너지스,205.486003663,2026-09-21,Naver exchange listing (USD),90.05999755859375,89.85549926757812,85.70983327229818,87.3734167098999,81.83444993972779,10.0514485341127,93.5999984741211,-3.7820523218342763,55.752791623667456,0.19,15.05,daily_close,일봉 종가,2026-09-22 15:38 KST,90.06,2.710866442879191e-06,106.0,8.08,54.15,11.406758,1.5786464,14.48,48.045,27.8,-17.34,-18.35,8.67 -> 6.69 -> 5.78,182344000000.0,19925000000.0,13127000000.0,10.93,7.2,27343000000.0,10390000000.0,24152000000.0,60071000000.0,-35919000000.0,4.71,49.31,4.24,,yfinance,-0.68,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,57.58,4.0,10.0,-1.8,96.4,108.0,81.0,7.04,0.41,Finnhub,yfinance,,,2026-09-19,,,,,0.11,-18.35,19.05,2.04,12.58,4,3,3,3,-40.12,-22.62,2026-09-21,4.25,12,6,12,20,0,10,3,0,63,B,74
TD,TD,토론토 도미니언 은행,204.022937567,2026-09-21,Naver exchange listing (USD),124.04000091552734,120.80799980163575,120.83233337402343,114.72424983978271,106.52849979400635,16.438325101154057,124.80000305175781,-0.6089760558060853,59.71444952143381,5.88,2.95,daily_close,일봉 종가,2026-09-22 15:38 KST,124.04,-7.380903988550503e-07,45.0,8.27,57.26,17.889053,2.2077477,12.83,,11.5,,44.71,5.52 -> 4.72 -> 11.56,61281000000.0,,20538000000.0,,33.51,-69646000000.0,-71791000000.0,116929000000.0,442429000000.0,-325500000000.0,2.61,46.36,3.24,,yfinance,-6.62,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,69.57,3.79,3.0,-3.16,122.32,138.53,97.67,-1.39,5.03,Finnhub,yfinance,,,2026-09-22,,,,,0.4,44.71,15.53,2.68,13.11,18,17,17,17,15.19,-17.62,2026-09-21,4.25,8,3,12,20,15,10,3,0,71,A,75
QCOM,QCOM,퀄컴,203.9415,2026-09-21,Naver exchange listing (USD),194.22999572753906,173.9465003967285,171.4726666768392,178.73533369700115,168.67014999389647,15.153745778116342,251.02000427246094,-22.623698342097523,68.04436244386503,20.83,-5.21,daily_close,일봉 종가,2026-09-22 15:38 KST,195.7558,0.7855657241537969,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,1.89,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,-0.58,0.38,Finnhub,yfinance,,,2026-09-19,,,,,,-11.66,40.16,14.87,36.64,32,30,30,30,-51.64,-56.68,2026-09-21,4.25,4,0,20,0,0,0,1,5,30,D,76
STX,STX,씨게이트,200.943286537,2026-09-21,Naver exchange listing (USD),877.3300170898438,831.1845001220703,850.9796661376953,799.264247639974,622.3718991088867,40.96555746588278,1094.0400390625,-19.80823500375347,56.55059866112918,3.22,-14.44,daily_close,일봉 종가,2026-09-22 15:38 KST,877.0,-0.037616071878907836,148.8,51.04,84.45,56.4789,84.053375,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.34,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,28.23,11.27,Finnhub,yfinance,,,2026-09-18,,,,,0.38,196.6,37.91,13.44,34.82,32,30,30,30,48.98,525.4,2026-09-21,4.25,0,0,20,20,15,10,3,5,73,A,77
APH,APH,암페놀,199.052849298,2026-09-21,Naver exchange listing (USD),80.72000122070312,80.02600059509277,80.38274993896485,75.84979168574016,73.43344993591309,9.922659620580488,88.16000366210938,-8.439203870636767,52.9411782673581,2.82,-2.25,daily_close,일봉 종가,2026-09-22 15:38 KST,80.87,0.18582603695304176,59.3,16.35,96.7,39.21717,12.356779,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.62,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,22.97,10.71,Finnhub,yfinance,,,2026-09-16,,,,,0.66,46.56,38.85,14.87,34.82,32,30,30,30,0.95,-16.9,2026-09-21,4.25,0,0,20,20,15,10,5,0,70,A,78
VZ,VZ,버라이존,198.099681631,2026-09-21,Naver exchange listing (USD),47.68000030517578,49.93600025177002,46.96550038655599,47.03083346684774,46.15985004425049,3.293230501113025,51.45000076293945,-7.3275032106108045,34.6052512722768,-3.58,3.49,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-22.0,9.01,71.18,12.416667,1.906285,15.84,184.081,-0.7,2.0,21.51,2.75 -> 4.14 -> 4.06,138191000000.0,29259000000.0,17174000000.0,21.17,12.43,37137000000.0,19676000000.0,19048000000.0,181643000000.0,-162595000000.0,5.94,72.79,2.83,,yfinance,1.92,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,50.0,3.64,22.0,0.0,51.58,71.0,44.0,8.18,0.71,Finnhub,yfinance,,,2026-09-22,,,,,,21.51,18.84,6.49,29.85,8,7,7,7,-34.09,-70.63,2026-09-21,4.25,8,3,16,0,12,0,3,0,42,C,79
CRM,CRM,세일즈포스,194.57366,2026-09-21,Naver exchange listing (USD),236.4199981689453,244.57349853515626,200.82216618855793,188.87791697184244,201.57545051574706,17.28610679725416,367.8699951171875,-35.73273131622705,34.940084395166,13.03,57.41,daily_close,일봉 종가,2026-09-22 15:38 KST,237.03,0.2580161728191802,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.74,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,15.63,34.54,Finnhub,yfinance,,,2026-09-15,,,,,0.19,36.28,40.16,14.87,36.64,32,30,30,30,-43.13,-64.79,2026-09-21,4.25,4,0,16,20,15,10,3,5,73,A,80
GILD,GILD,길리어드 사이언시스,186.687648137,2026-09-21,Naver exchange listing (USD),150.55999755859375,147.94999923706055,138.38299980163575,135.25658321380615,135.420899810791,11.179291947516935,155.8000030517578,-3.3632897243418522,59.759486949688636,3.04,21.58,daily_close,일봉 종가,2026-09-22 15:37 KST,,,1684.21,71.98,92.21,17.731707,15.795217,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.18,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,158.15,180.0,123.0,5.04,6.73,Finnhub,yfinance,,,2026-09-22,,,,,0.01,22.75,32.16,6.34,21.96,11,10,9,9,-44.86,149.14,2026-09-21,4.25,8,0,0,20,12,10,3,0,53,C,81
ADI,ADI,애널로그 디바이시스,185.588573095,2026-09-21,Naver exchange listing (USD),383.0,365.9065002441406,375.70566711425784,385.2043342590332,354.29840103149417,8.10096768287546,445.4800109863281,-14.02532312235344,63.159201804341755,2.66,-8.36,daily_close,일봉 종가,2026-09-22 15:38 KST,383.6,0.1566579634464811,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.15,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,21.67,3.47,Finnhub,yfinance,,,2026-09-16,,,,,0.27,-16.56,37.91,14.87,36.64,32,30,30,30,17.16,-63.67,2026-09-21,4.25,0,0,12,20,0,10,3,5,50,C,82
SCHW,SCHW,찰스 슈왑,184.831401112,2026-09-21,Naver exchange listing (USD),106.87999725341797,108.22700004577636,105.31166661580404,98.27674980163575,98.17309986114502,8.86892377299677,113.6500015258789,-5.95688885311573,39.77746365003694,-4.83,19.5,daily_close,일봉 종가,2026-09-22 15:37 KST,,,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.2,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,16.91,0.93,Finnhub,yfinance,,,2026-09-16,,,,,0.47,35.3,15.53,2.63,13.1,18,17,17,17,29.28,64.25,2026-09-21,4.25,4,0,20,20,15,10,5,0,74,A,83
DE,DE,디어,184.620608359,2026-09-21,Naver exchange listing (USD),684.72998046875,669.2534942626953,629.026665242513,602.8539998372396,578.3427491760253,18.395187186888112,698.3699951171875,-1.9531215177921106,63.68392129815771,5.75,8.56,daily_close,일봉 종가,2026-09-22 15:38 KST,684.73,2.8524017605917093e-06,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.95,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-5.55,7.18,Finnhub,yfinance,,,2026-09-22,,,,,,-26.91,34.91,15.34,43.96,8,6,7,6,-1.24,-61.48,2026-09-21,4.25,0,0,16,0,0,0,3,0,19,D,84
DIS,DIS,월트 디즈니,179.972575795,2026-09-21,Naver exchange listing (USD),104.2300033569336,106.82449989318847,101.93916702270508,101.99833367665609,104.02895027160645,0.19326647515160153,124.01000213623047,-15.950325327442275,41.66666982906305,-3.29,6.3,daily_close,일봉 종가,2026-09-22 15:38 KST,104.11,-0.11513321794938947,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.44,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,22.65,5.52,Finnhub,yfinance,,,2026-09-18,,,,,,130.44,18.79,6.49,29.85,8,7,7,7,18.62,-73.81,2026-09-21,4.25,4,6,6,0,15,0,5,5,41,C,85
ABT,ABT,애보트 래보라토리,178.194871822,2026-09-21,Naver exchange listing (USD),102.9800033569336,107.4599998474121,104.16749979654948,97.78458334604899,105.08604995727539,-2.0041162468263383,140.22000122070312,-26.558263827964605,25.234911058009374,-11.71,10.45,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-47.5,26.29,81.82,33.343136,3.4543114,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.45,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.48,25.0,3.03,120.26,135.0,103.0,16.78,-0.22,Finnhub,yfinance,,,2026-09-16,,,,,,6.82,27.8,7.55,21.96,11,10,9,9,19.94,-54.25,2026-09-21,4.25,0,0,12,0,4,0,3,5,24,D,86
